sample_id,block_id,sensor_id,task_id,A_theta,A_route,local_score,bs1_score,bs2_score,best_offload_score,theta_true_gap,route_true_gap,offload_active_mask,theta_sign_match,route_sign_match,actual_theta_decision,actual_route_decision,theta_decision_match,route_decision_match,route_true_gap_bucket,A_route_bucket
50,17,5,2,0.01486697793006897,0.02579084038734436,-0.6682411432266235,-1.0445351600646973,-1.0484141111373901,-1.0445351600646973,-0.37629401683807373,0.003878951072692871,1,0,True,1,0,0,True,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
50,20,6,2,-0.10555589199066162,-0.16685736179351807,-1.0242868661880493,-1.2539360523223877,-1.2578150033950806,-1.2539360523223877,-0.22964918613433838,0.003878951072692871,1,1,False,1,1,0,False,"(0.00342, 0.0337]","(-0.294, -0.0671]"
50,22,7,1,0.1365533471107483,-0.017722368240356445,-0.297176718711853,-0.5920678377151489,-0.6296613216400146,-0.5920678377151489,-0.2948911190032959,0.03759348392486572,1,0,False,1,1,0,False,"(0.0337, 0.198]","(-0.0671, 0.0733]"
50,23,7,2,0.48257291316986084,-0.20552921295166016,-0.913401186466217,-1.306746244430542,-1.3106251955032349,-1.306746244430542,-0.39334505796432495,0.003878951072692871,1,0,False,1,0,0,True,"(0.00342, 0.0337]","(-0.294, -0.0671]"
51,0,0,0,0.681211531162262,0.6402378082275391,-0.36405640840530396,-0.7259765267372131,-0.6498702764511108,-0.6498702764511108,-0.2858138680458069,-0.0761062502861023,1,0,False,1,0,0,False,"(-0.236, -0.0433]","(0.333, 2.732]"
51,1,0,1,1.4568674564361572,-0.08698427677154541,-0.00019617869111243635,-0.4300265312194824,-0.4774467349052429,-0.4300265312194824,-0.4298303425312042,0.0474202036857605,1,0,False,1,0,0,True,"(0.0337, 0.198]","(-0.294, -0.0671]"
51,2,0,2,-0.17807328701019287,-0.035526275634765625,-0.21287722885608673,-0.42883071303367615,-0.40464016795158386,-0.40464016795158386,-0.19176293909549713,-0.024190545082092285,1,1,True,1,0,0,False,"(-0.0433, -0.0136]","(-0.0671, 0.0733]"
51,4,1,1,-1.1136279106140137,0.5020550489425659,-0.589268684387207,-0.8955099582672119,-0.9429301619529724,-0.8955099582672119,-0.3062412738800049,0.0474202036857605,1,1,True,1,1,0,False,"(0.0337, 0.198]","(0.333, 2.732]"
51,5,1,2,0.34976330399513245,0.23667994141578674,-0.02005016803741455,-0.17852328717708588,-0.15433275699615479,-0.15433275699615479,-0.13428258895874023,-0.02419053018093109,1,0,False,1,0,0,False,"(-0.0433, -0.0136]","(0.0733, 0.333]"
51,6,2,0,-0.9234768152236938,-1.4534337520599365,-0.13843314349651337,-0.519317626953125,-0.4432114064693451,-0.4432114064693451,-0.3047782778739929,-0.07610622048377991,1,1,True,1,0,0,False,"(-0.236, -0.0433]","(-2.8369999999999997, -0.294]"
51,7,2,1,1.4311211109161377,0.28659582138061523,-0.6380040645599365,-1.0112648010253906,-1.0586849451065063,-1.0112648010253906,-0.3732607364654541,0.04742014408111572,1,0,True,1,0,0,True,"(0.0337, 0.198]","(0.0733, 0.333]"
51,8,2,2,-2.437819480895996,0.9033889770507812,-0.6673974990844727,-0.8868626952171326,-0.8626721501350403,-0.8626721501350403,-0.19527465105056763,-0.024190545082092285,1,1,False,1,0,0,False,"(-0.0433, -0.0136]","(0.333, 2.732]"
51,10,3,1,-0.23888623714447021,-1.6797354221343994,-0.5176653861999512,-0.6049668192863464,-0.6523870229721069,-0.6049668192863464,-0.08730143308639526,0.0474202036857605,1,1,False,1,0,0,True,"(0.0337, 0.198]","(-2.8369999999999997, -0.294]"
51,13,4,1,-2.0220296382904053,-1.7466403245925903,-0.8273281455039978,-1.1257425546646118,-1.1731626987457275,-1.1257425546646118,-0.298414409160614,0.04742014408111572,1,1,False,1,0,0,True,"(0.0337, 0.198]","(-2.8369999999999997, -0.294]"
51,14,4,2,-0.4988352358341217,-2.8361215591430664,-0.8952297568321228,-1.056288242340088,-1.0320976972579956,-1.0320976972579956,-0.1368679404258728,-0.024190545082092285,1,1,True,1,0,0,False,"(-0.0433, -0.0136]","(-2.8369999999999997, -0.294]"
51,17,5,2,0.7168529033660889,0.5971091389656067,-0.4225935935974121,-0.6668648719787598,-0.6426743268966675,-0.6426743268966675,-0.22008073329925537,-0.024190545082092285,1,0,False,1,0,0,False,"(-0.0433, -0.0136]","(0.333, 2.732]"
51,21,7,0,-1.5690865516662598,0.5211492776870728,-0.3716292977333069,-0.6673024892807007,-0.5911962985992432,-0.5911962985992432,-0.21956700086593628,-0.07610619068145752,1,1,False,1,1,0,True,"(-0.236, -0.0433]","(0.333, 2.732]"
51,22,7,1,1.499779462814331,0.6615530848503113,-0.46457910537719727,-0.7170711755752563,-0.7644913792610168,-0.7170711755752563,-0.2524920701980591,0.0474202036857605,1,0,True,1,0,0,True,"(0.0337, 0.198]","(0.333, 2.732]"
51,23,7,2,0.4714624881744385,1.2643752098083496,-0.7086867690086365,-0.88641357421875,-0.8622230291366577,-0.8622230291366577,-0.15353626012802124,-0.024190545082092285,1,0,False,1,0,0,False,"(-0.0433, -0.0136]","(0.333, 2.732]"
52,1,0,1,0.7844470143318176,1.2478257417678833,-0.2683887481689453,-0.6610606908798218,-0.5073187351226807,-0.5073187351226807,-0.23892998695373535,-0.1537419557571411,1,0,False,1,0,0,False,"(-0.236, -0.0433]","(0.333, 2.732]"
52,2,0,2,-0.05420057475566864,-0.2131364643573761,-0.4301000237464905,-0.6796594858169556,-0.6329346895217896,-0.6329346895217896,-0.20283466577529907,-0.046724796295166016,1,1,True,1,1,0,True,"(-0.236, -0.0433]","(-0.294, -0.0671]"
52,7,2,1,0.8649068474769592,0.05713391304016113,-0.5772327780723572,-1.2144131660461426,-1.060671329498291,-1.060671329498291,-0.48343855142593384,-0.15374183654785156,1,0,False,1,0,0,False,"(-0.236, -0.0433]","(-0.0671, 0.0733]"
52,9,3,0,0.0465579628944397,0.19118404388427734,-0.5368115901947021,-0.756922721862793,-0.7555018663406372,-0.7555018663406372,-0.21869027614593506,-0.0014208555221557617,1,0,False,1,1,0,True,"(-0.0136, 0.00342]","(0.0733, 0.333]"
52,10,3,1,0.7104579210281372,0.22812306880950928,-0.5702577829360962,-0.9165589809417725,-0.7628170251846313,-0.7628170251846313,-0.19255924224853516,-0.1537419557571411,1,0,False,1,1,0,True,"(-0.236, -0.0433]","(0.0733, 0.333]"
52,11,3,2,-0.40290969610214233,0.03761774301528931,-0.5604466795921326,-0.77399080991745,-0.7272660136222839,-0.7272660136222839,-0.16681933403015137,-0.046724796295166016,1,1,False,1,1,0,True,"(-0.236, -0.0433]","(-0.0671, 0.0733]"
52,13,4,1,0.9160410761833191,-0.2687174081802368,-0.6470481157302856,-0.9925984144210815,-0.8388565182685852,-0.8388565182685852,-0.19180840253829956,-0.15374189615249634,1,0,True,1,0,0,False,"(-0.236, -0.0433]","(-0.294, -0.0671]"
52,14,4,2,-0.06752375513315201,0.2091851830482483,-0.7691579461097717,-0.9706496000289917,-0.9239248037338257,-0.9239248037338257,-0.15476685762405396,-0.046724796295166016,1,1,False,1,1,0,True,"(-0.236, -0.0433]","(0.0733, 0.333]"
52,15,5,0,0.4027367830276489,-1.1680536270141602,-1.022820234298706,-1.2360546588897705,-1.2346336841583252,-1.2346336841583252,-0.21181344985961914,-0.0014209747314453125,1,0,True,1,1,0,True,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
52,16,5,1,0.1702359914779663,0.12086690962314606,-0.3473934829235077,-0.7459529638290405,-0.5922110080718994,-0.5922110080718994,-0.24481752514839172,-0.1537419557571411,1,0,False,1,0,0,False,"(-0.236, -0.0433]","(0.0733, 0.333]"
52,17,5,2,0.15629327297210693,1.091955542564392,-0.4873560070991516,-0.7885230779647827,-0.7417982816696167,-0.7417982816696167,-0.2544422745704651,-0.046724796295166016,1,0,False,1,1,0,True,"(-0.236, -0.0433]","(0.333, 2.732]"
52,18,6,0,0.6673157215118408,-0.5942831039428711,-0.4118599593639374,-0.637843668460846,-0.6364227533340454,-0.6364227533340454,-0.22456279397010803,-0.0014209151268005371,1,0,True,1,0,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
52,20,6,2,0.15834352374076843,0.07920147478580475,-0.30366042256355286,-0.55855792760849,-0.5118331909179688,-0.5118331909179688,-0.2081727683544159,-0.04672473669052124,1,0,False,1,1,0,True,"(-0.236, -0.0433]","(0.0733, 0.333]"
52,22,7,1,0.19965775310993195,0.2912759780883789,-0.2346155047416687,-0.6748777627944946,-0.5211358070373535,-0.5211358070373535,-0.2865203022956848,-0.1537419557571411,1,0,False,1,0,0,False,"(-0.236, -0.0433]","(0.0733, 0.333]"
52,23,7,2,0.044330108910799026,0.33229464292526245,-0.5917592644691467,-0.9984360933303833,-0.9517112970352173,-0.9517112970352173,-0.35995203256607056,-0.046724796295166016,1,0,False,1,1,0,True,"(-0.236, -0.0433]","(0.0733, 0.333]"
53,0,0,0,-0.06652683019638062,-0.3548050820827484,-0.30203431844711304,-0.5294016003608704,-0.5241179466247559,-0.5241179466247559,-0.22208362817764282,-0.005283653736114502,1,1,True,1,0,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
53,1,0,1,-1.8407479524612427,-0.18855242431163788,-0.1520187109708786,-0.3635343611240387,-0.3298828899860382,-0.3298828899860382,-0.1778641790151596,-0.03365147113800049,1,1,True,1,0,0,False,"(-0.0433, -0.0136]","(-0.294, -0.0671]"
53,7,2,1,-1.3658936023712158,-0.3721742630004883,-0.6739583015441895,-0.9324281215667725,-0.898776650428772,-0.898776650428772,-0.22481834888458252,-0.03365147113800049,1,1,True,1,0,0,False,"(-0.0433, -0.0136]","(-2.8369999999999997, -0.294]"
53,8,2,2,2.3779523372650146,-0.5766799449920654,-0.5472824573516846,-0.7233125567436218,-0.7449618577957153,-0.7233125567436218,-0.17603009939193726,0.021649301052093506,1,0,False,1,1,0,False,"(0.00342, 0.0337]","(-2.8369999999999997, -0.294]"
53,9,3,0,0.8643273115158081,-0.20709991455078125,-0.27173975110054016,-0.5319595336914062,-0.5266758799552917,-0.5266758799552917,-0.2549361288547516,-0.005283653736114502,1,0,True,1,0,0,False,"(-0.0136, 0.00342]","(-0.294, -0.0671]"
53,12,4,0,0.12766033411026,0.6132981777191162,-0.5937145352363586,-0.828339159488678,-0.8230555057525635,-0.8230555057525635,-0.22934097051620483,-0.005283653736114502,1,0,False,1,0,0,False,"(-0.0136, 0.00342]","(0.333, 2.732]"
53,15,5,0,-0.17781734466552734,1.8169941902160645,-0.7389798164367676,-0.9579842686653137,-0.9527006149291992,-0.9527006149291992,-0.21372079849243164,-0.005283653736114502,1,1,False,1,0,0,False,"(-0.0136, 0.00342]","(0.333, 2.732]"
53,16,5,1,-0.31772279739379883,-0.35049954056739807,-0.34567633271217346,-0.5730760097503662,-0.5394245386123657,-0.5394245386123657,-0.19374820590019226,-0.03365147113800049,1,1,True,1,1,0,True,"(-0.0433, -0.0136]","(-2.8369999999999997, -0.294]"
53,20,6,2,0.47330111265182495,-0.33406442403793335,-0.2718508839607239,-0.5137390494346619,-0.5353883504867554,-0.5137390494346619,-0.241888165473938,0.021649301052093506,1,0,False,1,0,0,True,"(0.00342, 0.0337]","(-2.8369999999999997, -0.294]"
53,21,7,0,1.8369860649108887,-0.544569730758667,-0.3107743561267853,-0.5802574753761292,-0.5749738216400146,-0.5749738216400146,-0.26419946551322937,-0.005283653736114502,1,0,True,1,1,0,True,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
53,22,7,1,-0.9569176435470581,-1.1095616817474365,-0.33752551674842834,-0.5763086676597595,-0.542657196521759,-0.542657196521759,-0.2051316797733307,-0.03365147113800049,1,1,True,1,0,0,False,"(-0.0433, -0.0136]","(-2.8369999999999997, -0.294]"
54,1,0,1,1.61275315284729,0.07324095070362091,-0.0864412784576416,-0.26773709058761597,-0.21500888466835022,-0.21500888466835022,-0.12856760621070862,-0.05272820591926575,1,0,False,1,1,0,True,"(-0.236, -0.0433]","(-0.0671, 0.0733]"
54,4,1,1,-0.5831673741340637,-0.08547899127006531,-0.31937408447265625,-0.4963282346725464,-0.443600058555603,-0.443600058555603,-0.12422597408294678,-0.05272817611694336,1,1,True,1,1,0,True,"(-0.236, -0.0433]","(-0.294, -0.0671]"
54,7,2,1,0.7932577729225159,0.03796812891960144,-0.49977636337280273,-0.7164918780326843,-0.663763701915741,-0.663763701915741,-0.16398733854293823,-0.05272817611694336,1,0,False,1,1,0,True,"(-0.236, -0.0433]","(-0.0671, 0.0733]"
54,8,2,2,-1.5193421840667725,0.139024555683136,-0.40336140990257263,-0.47357532382011414,-0.471147745847702,-0.471147745847702,-0.0677863359451294,-0.0024275779724121094,1,1,False,1,0,0,False,"(-0.0136, 0.00342]","(0.0733, 0.333]"
54,9,3,0,-1.012414813041687,0.8668055534362793,-0.29318007826805115,-0.4387126564979553,-0.3902459740638733,-0.3902459740638733,-0.09706589579582214,-0.04846668243408203,1,1,False,1,0,0,False,"(-0.236, -0.0433]","(0.333, 2.732]"
54,11,3,2,-0.44142091274261475,-1.4018739461898804,-0.5346423983573914,-0.6289252042770386,-0.6264976263046265,-0.6264976263046265,-0.09185522794723511,-0.0024275779724121094,1,1,True,1,0,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
54,13,4,1,-0.49431800842285156,-0.26768720149993896,-0.13292646408081055,-0.28613340854644775,-0.2334052175283432,-0.2334052175283432,-0.10047875344753265,-0.05272819101810455,1,1,True,1,1,0,True,"(-0.236, -0.0433]","(-0.294, -0.0671]"
54,14,4,2,-0.7231660485267639,-1.240858554840088,-0.14336995780467987,-0.24875891208648682,-0.2463313341140747,-0.2463313341140747,-0.10296137630939484,-0.0024275779724121094,1,1,True,1,0,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
54,16,5,1,0.25665879249572754,0.5870341658592224,-0.35111004114151,-0.598383903503418,-0.5456557273864746,-0.5456557273864746,-0.1945456862449646,-0.05272817611694336,1,0,False,1,1,0,True,"(-0.236, -0.0433]","(0.333, 2.732]"
54,17,5,2,0.7416518926620483,0.6756319999694824,-0.09623893350362778,-0.21971847116947174,-0.21729089319705963,-0.21729089319705963,-0.12105195969343185,-0.0024275779724121094,1,0,False,1,0,0,False,"(-0.0136, 0.00342]","(0.333, 2.732]"
54,21,7,0,-1.9136613607406616,0.23979759216308594,-0.2896738052368164,-0.4395105242729187,-0.39104384183883667,-0.39104384183883667,-0.10137003660202026,-0.04846668243408203,1,1,False,1,0,0,False,"(-0.236, -0.0433]","(0.0733, 0.333]"
54,22,7,1,0.6773123145103455,0.7311781048774719,-0.3669077455997467,-0.5116373300552368,-0.45890915393829346,-0.45890915393829346,-0.09200140833854675,-0.05272817611694336,1,0,False,1,1,0,True,"(-0.236, -0.0433]","(0.333, 2.732]"
55,2,0,2,0.3020358085632324,-0.1980617642402649,-0.3980044722557068,-0.5531792044639587,-0.5416839122772217,-0.5416839122772217,-0.1436794400215149,-0.01149529218673706,1,0,True,1,0,0,False,"(-0.0136, 0.00342]","(-0.294, -0.0671]"
55,5,1,2,0.7570798993110657,0.38976192474365234,-0.3228704333305359,-0.40443187952041626,-0.3929365575313568,-0.3929365575313568,-0.07006612420082092,-0.011495321989059448,1,0,False,1,0,0,False,"(-0.0136, 0.00342]","(0.333, 2.732]"
55,7,2,1,0.026160776615142822,0.4414915144443512,-0.5660883188247681,-0.794159471988678,-0.787614107131958,-0.787614107131958,-0.22152578830718994,-0.006545364856719971,1,0,False,1,0,0,False,"(-0.0136, 0.00342]","(0.333, 2.732]"
55,8,2,2,-0.3999849557876587,-0.31994563341140747,-0.5594364404678345,-0.6489077806472778,-0.6374124884605408,-0.6374124884605408,-0.0779760479927063,-0.01149529218673706,1,1,True,1,1,0,True,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
55,9,3,0,0.010757088661193848,-1.0152738094329834,-0.3163493871688843,-0.4917375147342682,-0.48584824800491333,-0.48584824800491333,-0.16949886083602905,-0.005889266729354858,1,0,True,1,0,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
55,10,3,1,0.1195935606956482,-0.697523832321167,-0.38753920793533325,-0.6422584056854248,-0.6357131004333496,-0.6357131004333496,-0.24817389249801636,-0.006545305252075195,1,0,True,1,0,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
55,11,3,2,0.62066650390625,0.1188231110572815,-0.6003683805465698,-0.748920202255249,-0.737424910068512,-0.737424910068512,-0.13705652952194214,-0.01149529218673706,1,0,False,1,1,0,True,"(-0.0136, 0.00342]","(0.0733, 0.333]"
55,14,4,2,0.3523242473602295,-0.07054024934768677,-0.3625451624393463,-0.47790682315826416,-0.4664115011692047,-0.4664115011692047,-0.1038663387298584,-0.011495321989059448,1,0,True,1,0,0,False,"(-0.0136, 0.00342]","(-0.294, -0.0671]"
55,15,5,0,-0.4315476417541504,-0.49333998560905457,-0.5568704605102539,-0.6943297982215881,-0.6884405016899109,-0.6884405016899109,-0.13157004117965698,-0.005889296531677246,1,1,True,1,0,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
55,18,6,0,-0.27512338757514954,-0.6095461845397949,-0.3431934714317322,-0.4787141978740692,-0.47282493114471436,-0.47282493114471436,-0.12963145971298218,-0.005889266729354858,1,1,True,1,0,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
55,23,7,2,0.378422349691391,0.5531634092330933,-0.584145188331604,-0.6955882906913757,-0.6840929985046387,-0.6840929985046387,-0.09994781017303467,-0.01149529218673706,1,0,False,1,0,0,False,"(-0.0136, 0.00342]","(0.333, 2.732]"
56,0,0,0,-0.33886241912841797,0.13572661578655243,-0.2743516266345978,-0.5448719263076782,-0.4484822750091553,-0.4484822750091553,-0.1741306483745575,-0.09638965129852295,1,1,False,1,0,0,False,"(-0.236, -0.0433]","(0.0733, 0.333]"
56,1,0,1,-0.6534942388534546,-0.21074968576431274,-0.9261122941970825,-1.1301045417785645,-1.0738898515701294,-1.0738898515701294,-0.14777755737304688,-0.05621469020843506,1,1,True,1,0,0,False,"(-0.236, -0.0433]","(-0.294, -0.0671]"
56,2,0,2,-0.688098669052124,-0.07340458035469055,-0.9946434497833252,-1.0744307041168213,-1.0716718435287476,-1.0716718435287476,-0.07702839374542236,-0.0027588605880737305,1,1,True,1,0,0,False,"(-0.0136, 0.00342]","(-0.294, -0.0671]"
56,5,1,2,-0.8345851898193359,0.09766262769699097,-0.04330888018012047,-0.0986260175704956,-0.09586720913648605,-0.09586720913648605,-0.052558328956365585,-0.002758808434009552,1,1,False,1,1,0,True,"(-0.0136, 0.00342]","(0.0733, 0.333]"
56,7,2,1,0.5102866888046265,-0.39248329401016235,-0.6205735206604004,-0.858087956905365,-0.8018733263015747,-0.8018733263015747,-0.18129980564117432,-0.05621463060379028,1,0,True,1,0,0,False,"(-0.236, -0.0433]","(-2.8369999999999997, -0.294]"
56,8,2,2,0.382347047328949,0.4846707582473755,-0.5944026112556458,-0.6930201053619385,-0.6902613043785095,-0.6902613043785095,-0.09585869312286377,-0.002758800983428955,1,0,False,1,1,0,True,"(-0.0136, 0.00342]","(0.333, 2.732]"
56,9,3,0,-0.174524188041687,-0.48790600895881653,-0.673819899559021,-0.9556376338005066,-0.8592479825019836,-0.8592479825019836,-0.18542808294296265,-0.09638965129852295,1,1,True,1,0,0,False,"(-0.236, -0.0433]","(-2.8369999999999997, -0.294]"
56,14,4,2,-0.6058447957038879,-0.7209298014640808,-0.8480636477470398,-0.9657052159309387,-0.9629464149475098,-0.9629464149475098,-0.11488276720046997,-0.002758800983428955,1,1,True,1,1,0,True,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
56,18,6,0,0.7119441032409668,0.6026986837387085,-0.5819706916809082,-0.8375771045684814,-0.7411874532699585,-0.7411874532699585,-0.1592167615890503,-0.09638965129852295,1,0,False,1,0,0,False,"(-0.236, -0.0433]","(0.333, 2.732]"
56,21,7,0,0.09547995775938034,0.127244234085083,-0.021027708426117897,-0.2783150374889374,-0.18192538619041443,-0.18192538619041443,-0.16089767217636108,-0.09638965129852295,1,0,False,1,0,0,False,"(-0.236, -0.0433]","(0.0733, 0.333]"
56,22,7,1,0.26631683111190796,-0.472758948802948,-0.013055977411568165,-0.23688751459121704,-0.18067288398742676,-0.18067288398742676,-0.16761690378189087,-0.05621463060379028,1,0,True,1,0,0,False,"(-0.236, -0.0433]","(-2.8369999999999997, -0.294]"
