block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_path_cost_local_mean,block_path_cost_local_std,block_path_cost_bs1_mean,block_path_cost_bs1_std,block_path_cost_bs2_mean,block_path_cost_bs2_std,block_local_cost_now_mean,block_local_cost_now_std,block_local_cost_now_max,block_local_cost_now_min,block_local_cost_next_mean,block_local_cost_next_std,block_local_cost_next_max,block_local_cost_next_min,block_action_conditioned_cost_now_mean,block_action_conditioned_cost_now_std,block_action_conditioned_cost_next_mean,block_action_conditioned_cost_next_std,block_delta_cost_mean,block_delta_cost_std,block_delta_cost_max,block_delta_cost_min,block_td_reward_mean,block_td_reward_std,block_td_reward_max,block_td_reward_min,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
8,24,27,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6585341095924377,0.2881528437137604,0.8635987639427185,0.3137141466140747,0.863919734954834,0.3105854094028473,0.7678542137145996,0.3045065701007843,1.5269423723220825,0.3100285232067108,0.7699127197265625,0.30675631761550903,1.5269423723220825,0.3100285232067108,0.7666065692901611,0.298834890127182,0.7692251801490784,0.3029478192329407,0.0026186478789895773,0.3051699697971344,0.8346457481384277,-0.7006071209907532,-0.0026186478789895773,0.3051699697971344,0.7006071209907532,-0.8346457481384277,-0.025395816192030907,0.331606924533844,0.8233833312988281,-0.8521260619163513,-0.00237212423235178,0.3168611228466034,0.692446231842041,-0.8887274861335754,0.7099999785423279,0.039642106741666794,0.5839702486991882,4
9,27,30,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4807169437408447,0.43171608448028564,0.7172203063964844,0.45354610681533813,0.7082559466362,0.4617355167865753,0.5905395746231079,0.45629093050956726,2.3969666957855225,0.0045822178944945335,0.5842840671539307,0.4488462805747986,2.3969666957855225,0.0045822178944945335,0.6035047769546509,0.44556766748428345,0.5980283617973328,0.4377232789993286,-0.0054764533415436745,0.47828614711761475,1.516695261001587,-1.1562819480895996,0.0054764533415436745,0.47828614711761475,1.1562819480895996,-1.516695261001587,-0.3239893615245819,0.5119794607162476,0.7640925645828247,-1.8581249713897705,0.012682492844760418,0.49082863330841064,1.1278074979782104,-1.4856534004211426,0.75,0.11826935410499573,0.7976911664009094,4
10,30,33,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.47217848896980286,0.44113689661026,0.729631781578064,0.46825259923934937,0.7384437322616577,0.46815505623817444,0.5820010900497437,0.46180689334869385,2.302675485610962,0.013798114843666553,0.5754309892654419,0.45418137311935425,2.302675485610962,0.013798114843666553,0.6138550639152527,0.4525229334831238,0.6096259355545044,0.44773393869400024,-0.004229123704135418,0.4939044117927551,1.6668020486831665,-1.1581685543060303,0.004229123704135418,0.4939044117927551,1.1581685543060303,-1.6668020486831665,-0.10098055005073547,0.5132785439491272,1.152336597442627,-1.8352320194244385,0.007017144933342934,0.5055188536643982,1.066637635231018,-1.5697898864746094,0.8299999833106995,0.10475894063711166,0.6905651688575745,4
11,33,36,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6754460334777832,0.21215763688087463,0.878620445728302,0.250897079706192,0.8789413571357727,0.2523675560951233,0.7852686047554016,0.2521418333053589,1.454514980316162,0.2596355974674225,0.7919602990150452,0.2599372863769531,1.454514980316162,0.2596355974674225,0.7780044674873352,0.2322508841753006,0.7855120301246643,0.23888413608074188,0.007507579401135445,0.21389934420585632,0.6288615465164185,-0.5339425802230835,-0.007507579401135445,0.21389934420585632,0.5339425802230835,-0.6288615465164185,-0.017001282423734665,0.234837144613266,0.499696284532547,-0.6227161884307861,-0.006136584095656872,0.24186061322689056,0.49589040875434875,-0.7011839151382446,0.5899999737739563,0.022698650136590004,0.44414135813713074,4
12,36,39,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6525521278381348,0.28333359956741333,0.8868562579154968,0.2974012494087219,0.8778918385505676,0.29689261317253113,0.7606453895568848,0.29518923163414,1.3929287195205688,0.27105531096458435,0.7559230327606201,0.2950996160507202,1.3929287195205688,0.27105531096458435,0.7653490304946899,0.28894707560539246,0.7622809410095215,0.2897287905216217,-0.0030680373311042786,0.27462562918663025,0.7357871532440186,-0.7305440902709961,0.0030680373311042786,0.27462562918663025,0.7305440902709961,-0.7357871532440186,0.046411339193582535,0.28818267583847046,0.7935325503349304,-0.8134536147117615,0.0037455433048307896,0.28347912430763245,0.7718031406402588,-0.7773547172546387,0.6800000071525574,0.014224854297935963,0.47863611578941345,4
13,39,42,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4267672300338745,0.3363623321056366,0.671159029006958,0.34525442123413086,0.6799710988998413,0.35199907422065735,0.5348604321479797,0.3499706983566284,1.7450203895568848,0.007877280935645103,0.5272812247276306,0.3493705689907074,1.7450203895568848,0.007877280935645103,0.5505579113960266,0.3381623923778534,0.5433215498924255,0.34168165922164917,-0.007236318197101355,0.41678446531295776,1.155228614807129,-1.0154821872711182,0.007236318197101355,0.41678446531295776,1.0154821872711182,-1.155228614807129,-0.1575901061296463,0.4415091574192047,0.958356499671936,-1.4297901391983032,0.009923546575009823,0.4274929463863373,0.9692972898483276,-1.0709786415100098,0.8199999928474426,0.0390312559902668,0.49097320437431335,4
14,42,45,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4908052682876587,0.3586673438549042,0.6911019086837769,0.38837453722953796,0.6914228796958923,0.38084933161735535,0.5988985300064087,0.38489413261413574,1.8972604274749756,0.07356737554073334,0.5930303335189819,0.38415631651878357,1.8972604274749756,0.07356737554073334,0.5901857018470764,0.367512971162796,0.585724949836731,0.37231138348579407,-0.004460819996893406,0.43237537145614624,1.2351890802383423,-1.0525707006454468,0.004460819996893406,0.43237537145614624,1.0525707006454468,-1.2351890802383423,-0.1910354197025299,0.44231143593788147,1.046036958694458,-1.4552663564682007,0.008956948295235634,0.4433112144470215,1.2294318675994873,-1.1996207237243652,0.6499999761581421,0.016787147149443626,0.4366491138935089,4
15,45,48,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6473650336265564,0.20248709619045258,0.9020297527313232,0.23190203309059143,0.893065333366394,0.2270059734582901,0.7777737379074097,0.23223666846752167,1.3997128009796143,0.2699541449546814,0.7778974175453186,0.23218880593776703,1.3997128009796143,0.2699541449546814,0.7780958414077759,0.2157842218875885,0.780140221118927,0.21269984543323517,0.0020443773828446865,0.20854462683200836,0.5092599391937256,-0.5935891270637512,-0.0020443773828446865,0.20854462683200836,0.5935891270637512,-0.5092599391937256,-0.2163591831922531,0.23817230761051178,0.36050933599472046,-0.7180217504501343,0.0035472256131470203,0.2369316667318344,0.5559635162353516,-0.8436899185180664,0.6000000238418579,0.002304009161889553,0.42753294110298157,4
16,48,51,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.7248925566673279,0.33070775866508484,0.9888694882392883,0.34502992033958435,0.9976814389228821,0.34434276819229126,0.8553013801574707,0.34800416231155396,1.5590254068374634,0.325467973947525,0.8565315008163452,0.3487301766872406,1.5590254068374634,0.325467973947525,0.8601084351539612,0.33683717250823975,0.8682339191436768,0.33691924810409546,0.008125543594360352,0.3162877857685089,0.7874072790145874,-0.8516207933425903,-0.008125543594360352,0.3162877857685089,0.8516207933425903,-0.7874072790145874,-0.20363754034042358,0.3379204273223877,0.7153774499893188,-1.0099494457244873,-0.0038675135001540184,0.32489198446273804,0.8194860219955444,-0.8316989541053772,0.7099999785423279,-0.029447149485349655,0.46360430121421814,4
17,51,54,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.595509946346283,0.4359879791736603,0.8150855898857117,0.44124865531921387,0.8154066205024719,0.43733060359954834,0.7259186506271362,0.4467436969280243,2.1566386222839355,0.07738292217254639,0.7183099389076233,0.43187886476516724,2.1566386222839355,0.07738292217254639,0.7106367349624634,0.4378698766231537,0.7063860893249512,0.4211046099662781,-0.004250595346093178,0.5674754977226257,1.7842998504638672,-1.8081331253051758,0.004250595346093178,0.5674754977226257,1.8081331253051758,-1.7842998504638672,-0.4442770481109619,0.5844300985336304,1.2620878219604492,-2.329726219177246,0.013987669721245766,0.5758677124977112,1.7827389240264893,-1.7440214157104492,0.7400000095367432,0.06919419020414352,0.5101054906845093,4
18,54,57,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5193875432014465,0.4520319700241089,0.7394613027572632,0.4507911205291748,0.7304968237876892,0.4537249207496643,0.622771143913269,0.4600306749343872,2.224318265914917,0.049011413007974625,0.613640308380127,0.44209393858909607,2.224318265914917,0.049011413007974625,0.6187852621078491,0.4500918686389923,0.6137992739677429,0.43208545446395874,-0.004985937848687172,0.5863834023475647,1.8258333206176758,-1.808670997619629,0.004985937848687172,0.5863834023475647,1.808670997619629,-1.8258333206176758,-0.20884813368320465,0.6062194108963013,1.4418394565582275,-2.129605770111084,0.010750379413366318,0.6109042763710022,1.8022899627685547,-1.8651986122131348,0.6399999856948853,0.10350824147462845,0.6785299181938171,4
19,57,60,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6095842719078064,0.18534086644649506,0.8610668778419495,0.19785182178020477,0.8698788285255432,0.19683924317359924,0.7129679322242737,0.19088944792747498,1.1119176149368286,0.30895429849624634,0.7141891717910767,0.1920560598373413,1.1119176149368286,0.30895429849624634,0.7443484663963318,0.18973349034786224,0.7474357485771179,0.18496666848659515,0.0030873233918100595,0.19162999093532562,0.529897928237915,-0.6359056830406189,-0.0030873233918100595,0.19162999093532562,0.6359056830406189,-0.529897928237915,-0.013622556813061237,0.24435052275657654,0.6888712644577026,-0.707372784614563,-0.003616338362917304,0.22727170586585999,0.8049597144126892,-0.47082582116127014,0.7300000190734863,0.09972354769706726,0.9085281491279602,4
20,60,63,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.7337260246276855,0.34426942467689514,0.9342135787010193,0.3680724501609802,0.9345344305038452,0.3700322210788727,0.8371098041534424,0.3677336573600769,2.015317916870117,0.2889781594276428,0.8339523077011108,0.3676770329475403,2.015317916870117,0.2889781594276428,0.834524393081665,0.35487356781959534,0.8323575854301453,0.3567546606063843,-0.002166831400245428,0.3151947259902954,0.9301585555076599,-0.9052640199661255,0.002166831400245428,0.3151947259902954,0.9052640199661255,-0.9301585555076599,-0.5304158926010132,0.36063826084136963,0.5981199741363525,-1.604705572128296,0.013897545635700226,0.3298892378807068,0.9552270174026489,-0.9395160675048828,0.6700000166893005,0.07521039247512817,0.5559473633766174,4
21,63,66,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5700949430465698,0.4361354410648346,0.8108267188072205,0.45563626289367676,0.8018622398376465,0.4520033299922943,0.6914376616477966,0.45147669315338135,2.033848285675049,0.0,0.7003120183944702,0.44649267196655273,2.033848285675049,0.027981845661997795,0.6888369917869568,0.44420960545539856,0.6997771263122559,0.43905672430992126,0.010940193198621273,0.5420925617218018,1.61106538772583,-1.8762754201889038,-0.010940193198621273,0.5420925617218018,1.8762754201889038,-1.61106538772583,-0.7845126390457153,0.593217134475708,1.2596601247787476,-2.4536306858062744,0.006792802829295397,0.5419945120811462,1.755068063735962,-1.5787086486816406,0.6800000071525574,-0.03570801764726639,0.4628271758556366,4
22,66,69,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5529109239578247,0.4270026981830597,0.815361499786377,0.4518464505672455,0.8241734504699707,0.4501537084579468,0.6742537021636963,0.4398254454135895,2.037993907928467,0.0,0.682169497013092,0.43471282720565796,2.037993907928467,0.03414284065365791,0.6863594055175781,0.4449356198310852,0.6956225633621216,0.4358315169811249,0.009263160638511181,0.543670654296875,1.629809021949768,-1.8257789611816406,-0.009263160638511181,0.543670654296875,1.8257789611816406,-1.629809021949768,-0.4862602651119232,0.6230342984199524,1.423658013343811,-2.2443604469299316,0.002401219680905342,0.5491912364959717,1.7800695896148682,-1.6330633163452148,0.8299999833106995,0.09408151358366013,0.792895495891571,4
23,69,72,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.7450712323188782,0.22607773542404175,0.9500505328178406,0.26076775789260864,0.9503713846206665,0.2630728483200073,0.866413950920105,0.2567165791988373,1.5712025165557861,0.3986183702945709,0.8680022954940796,0.25675415992736816,1.5712025165557861,0.3986183702945709,0.8443347811698914,0.24026842415332794,0.848727822303772,0.24213017523288727,0.004392963834106922,0.20520539581775665,0.41925048828125,-0.6746097803115845,-0.004392963834106922,0.20520539581775665,0.6746097803115845,-0.41925048828125,-0.45011427998542786,0.24964234232902527,0.1619093120098114,-0.953379213809967,0.004964591469615698,0.22151941061019897,0.6711268424987793,-0.47687122225761414,0.6700000166893005,0.016282815486192703,0.49866026639938354,4
