mode,sample_index,block_index,selected_route_index,candidate_score_0,candidate_score_1,selected_score,expected_score,route_effective_advantage,route_old_logprob,route_new_logprob,route_ratio,route_surrogate
hierarchical_actor_true_conditional_route_policy,2,0,1,-0.2269771844148636,0.2269771844148636,0.2269771844148636,-0.002992495894432068,-0.4539543688297272,-0.7064189910888672,-0.7064189910888672,1.0,-0.4539543688297272
hierarchical_actor_true_conditional_route_policy,2,2,0,0.07314056158065796,-0.07314056158065796,0.07314056158065796,0.004499450325965881,0.14628112316131592,-0.6334472894668579,-0.6334472894668579,1.0,0.14628112316131592
hierarchical_actor_true_conditional_route_policy,2,3,1,-0.1506751924753189,0.1506751924753189,0.1506751924753189,0.0212114080786705,-0.3013503849506378,-0.5614386796951294,-0.5614386796951294,1.0,-0.3013503849506378
hierarchical_actor_true_conditional_route_policy,2,4,1,0.4132603704929352,-0.4132603704929352,-0.4132603704929352,0.026724323630332947,0.8265207409858704,-0.7599998712539673,-0.7599998712539673,1.0,0.8265207409858704
hierarchical_actor_true_conditional_route_policy,2,5,0,-0.2594234049320221,0.2594234049320221,-0.2594234049320221,-0.0778779461979866,-0.5188468098640442,-0.4306319057941437,-0.4306319057941437,1.0,-0.5188468098640442
hierarchical_actor_true_conditional_route_policy,2,7,0,0.07763534039258957,-0.07763534039258957,0.07763534039258957,0.015956375747919083,0.15527068078517914,-0.5062280297279358,-0.5062280893325806,0.9999999403953552,0.15527066588401794
hierarchical_actor_true_conditional_route_policy,2,11,0,0.05111820250749588,-0.05111820250749588,0.05111820250749588,-0.001839902251958847,0.10223640501499176,-0.7298040390014648,-0.7298039793968201,1.0,0.10223640501499176
hierarchical_actor_true_conditional_route_policy,2,13,0,0.1565108597278595,-0.1565108597278595,0.1565108597278595,0.07595250755548477,0.313021719455719,-0.29753997921943665,-0.29753991961479187,1.0,0.313021719455719
hierarchical_actor_true_conditional_route_policy,2,14,1,-0.023049820214509964,0.023049820214509964,0.023049820214509964,0.0013430286198854446,-0.04609964042901993,-0.6365151405334473,-0.636515200138092,0.9999999403953552,-0.04609963670372963
hierarchical_actor_true_conditional_route_policy,2,15,0,0.35599464178085327,-0.35599464178085327,0.35599464178085327,0.0011339932680130005,0.7119892835617065,-0.6899667978286743,-0.6899667978286743,1.0,0.7119892835617065
hierarchical_actor_true_conditional_route_policy,2,16,1,0.20543904602527618,-0.20543904602527618,-0.20543904602527618,-0.04530821740627289,0.41087809205055237,-0.4938510060310364,-0.4938510060310364,1.0,0.41087809205055237
hierarchical_actor_true_conditional_route_policy,2,18,0,0.032942865043878555,-0.032942865043878555,0.032942865043878555,0.0025726938620209694,0.06588573008775711,-0.6179510354995728,-0.6179510354995728,1.0,0.06588573008775711
hierarchical_actor_true_conditional_route_policy,2,19,1,0.12009899318218231,-0.12009899318218231,-0.12009899318218231,-0.012675002217292786,0.24019798636436462,-0.5928150415420532,-0.5928152203559875,0.9999998211860657,0.24019794166088104
hierarchical_actor_true_conditional_route_policy,3,0,1,0.014109822921454906,-0.014109822921454906,-0.014109822921454906,0.001783466897904873,0.028219645842909813,-0.828278660774231,-0.828278660774231,1.0,0.028219645842909813
hierarchical_actor_true_conditional_route_policy,3,2,0,0.38202646374702454,-0.38202646374702454,0.38202646374702454,0.0008015334606170654,0.7640529274940491,-0.6910512447357178,-0.691051185131073,1.0,0.7640529274940491
hierarchical_actor_true_conditional_route_policy,3,3,1,0.3922188878059387,-0.3922188878059387,-0.3922188878059387,-0.057243168354034424,0.7844377756118774,-0.556915819644928,-0.556915819644928,1.0,0.7844377756118774
hierarchical_actor_true_conditional_route_policy,3,4,1,0.07908860594034195,-0.07908860594034195,-0.07908860594034195,-0.005416739732027054,0.1581772118806839,-0.6269012093544006,-0.6269012093544006,1.0,0.1581772118806839
hierarchical_actor_true_conditional_route_policy,3,5,1,-0.06534925848245621,0.06534925848245621,0.06534925848245621,-0.006836419925093651,-0.13069851696491241,-0.8036471009254456,-0.8036471009254456,1.0,-0.13069851696491241
hierarchical_actor_true_conditional_route_policy,3,7,0,-0.26793381571769714,0.26793381571769714,-0.26793381571769714,-0.08111073821783066,-0.5358676314353943,-0.42868760228157043,-0.4286876320838928,1.0,-0.5358676314353943
hierarchical_actor_true_conditional_route_policy,3,8,0,0.8095051646232605,-0.8095051646232605,0.8095051646232605,-0.14235106110572815,1.619010329246521,-0.8865492343902588,-0.8865492343902588,1.0,1.619010329246521
hierarchical_actor_true_conditional_route_policy,3,9,1,-0.19482892751693726,0.19482892751693726,0.19482892751693726,-0.03170612454414368,-0.3896578550338745,-0.8707656860351562,-0.8707656860351562,1.0,-0.3896578550338745
hierarchical_actor_true_conditional_route_policy,3,11,0,0.32610777020454407,-0.32610777020454407,0.32610777020454407,0.03583227097988129,0.6522155404090881,-0.5888965129852295,-0.5888965725898743,0.9999999403953552,0.6522154808044434
hierarchical_actor_true_conditional_route_policy,3,13,1,-1.6482985019683838,1.6482985019683838,1.6482985019683838,-0.346693754196167,-3.2965970039367676,-0.9292927980422974,-0.9292926788330078,1.0000001192092896,-3.296597480773926
hierarchical_actor_true_conditional_route_policy,3,15,0,-0.14166587591171265,0.14166587591171265,-0.14166587591171265,-0.023207101970911026,-0.2833317518234253,-0.5414431691169739,-0.5414429903030396,1.000000238418579,-0.28333181142807007
hierarchical_actor_true_conditional_route_policy,3,20,0,-0.6312204003334045,0.6312204003334045,-0.6312204003334045,0.05431517958641052,-1.262440800666809,-0.7831242084503174,-0.7831240892410278,1.0000001192092896,-1.2624409198760986
hierarchical_actor_true_conditional_route_policy,3,21,0,-0.525756299495697,0.525756299495697,-0.525756299495697,-0.04193201661109924,-1.051512598991394,-0.6164125204086304,-0.6164124608039856,1.0,-1.051512598991394
hierarchical_actor_true_conditional_route_policy,3,23,0,-0.3096563220024109,0.3096563220024109,-0.3096563220024109,0.08041541278362274,-0.6193126440048218,-0.9938368797302246,-0.9938367605209351,1.0000001192092896,-0.6193127036094666
hierarchical_actor_true_conditional_route_policy,4,0,0,0.031162064522504807,-0.031162064522504807,0.031162064522504807,0.008577040396630764,0.06232412904500961,-0.4500129222869873,-0.4500129222869873,1.0,0.06232412904500961
hierarchical_actor_true_conditional_route_policy,4,1,0,-0.2445502132177353,0.2445502132177353,-0.2445502132177353,0.005737237632274628,-0.4891004264354706,-0.7168871164321899,-0.7168871760368347,0.9999999403953552,-0.4891003966331482
hierarchical_actor_true_conditional_route_policy,4,2,0,-0.09193501621484756,0.09193501621484756,-0.09193501621484756,-0.019475311040878296,-0.18387003242969513,-0.5010091066360474,-0.5010091066360474,1.0,-0.18387003242969513
hierarchical_actor_true_conditional_route_policy,4,3,1,0.07542043924331665,-0.07542043924331665,-0.07542043924331665,-0.01218009740114212,0.1508408784866333,-0.5434383749961853,-0.5434383153915405,1.0,0.1508408784866333
hierarchical_actor_true_conditional_route_policy,4,4,1,-0.06304197013378143,0.06304197013378143,0.06304197013378143,0.014627201482653618,-0.12608394026756287,-0.4844895005226135,-0.4844895005226135,1.0,-0.12608394026756287
hierarchical_actor_true_conditional_route_policy,4,6,0,0.0027179098688066006,-0.0027179098688066006,0.0027179098688066006,0.0008921205881051719,0.005435819737613201,-0.40929415822029114,-0.409294068813324,1.0000001192092896,0.0054358202032744884
