block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_path_cost_local_mean,block_path_cost_local_std,block_path_cost_bs1_mean,block_path_cost_bs1_std,block_path_cost_bs2_mean,block_path_cost_bs2_std,block_local_cost_now_mean,block_local_cost_now_std,block_local_cost_now_max,block_local_cost_now_min,block_local_cost_next_mean,block_local_cost_next_std,block_local_cost_next_max,block_local_cost_next_min,block_action_conditioned_cost_now_mean,block_action_conditioned_cost_now_std,block_action_conditioned_cost_next_mean,block_action_conditioned_cost_next_std,block_delta_cost_mean,block_delta_cost_std,block_delta_cost_max,block_delta_cost_min,block_td_reward_mean,block_td_reward_std,block_td_reward_max,block_td_reward_min,block_value_pred_mean,block_value_pred_std,block_value_pred_max,block_value_pred_min,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
23,69,72,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6801210641860962,0.182273268699646,0.8954867720603943,0.2120402753353119,0.9001426696777344,0.21766556799411774,0.8041913509368896,0.2090347409248352,1.378290057182312,0.31690654158592224,0.8081490397453308,0.2093258500099182,1.378290057182312,0.31690654158592224,0.7938692569732666,0.19282378256320953,0.799645185470581,0.1984592080116272,0.005775881465524435,0.1867135465145111,0.5521265268325806,-0.48092567920684814,-0.8041913509368896,0.2090347409248352,-0.31690654158592224,-1.378290057182312,-7.839547634124756,1.9445245265960693,-0.5996363759040833,-9.063928604125977,-8.483865737915039,2.0340020656585693,-1.0502476692199707,-10.201422691345215,-0.6443191766738892,0.5251340270042419,0.8739542961120605,-2.299680709838867,0.7200000286102295,-0.3275216817855835,0.2503194808959961,3
0,0,3,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6158151626586914,0.29918715357780457,0.8545616269111633,0.33027952909469604,0.8454286456108093,0.3306846022605896,0.7161579728126526,0.32299602031707764,1.4975683689117432,0.2666666805744171,0.7168896198272705,0.3226637840270996,1.4975683689117432,0.2666666805744171,0.726230263710022,0.3058718144893646,0.7303281426429749,0.31465986371040344,0.00409785145893693,0.3025732636451721,0.8755199909210205,-0.7606397271156311,-0.7161579728126526,0.32299602031707764,-0.2666666805744171,-1.4975683689117432,-9.539939880371094,2.5713019371032715,0.5921382308006287,-11.094159126281738,-10.053716659545898,2.6956021785736084,0.2632766366004944,-12.054810523986816,-0.5137776732444763,0.8169162273406982,3.371558904647827,-3.064730405807495,0.7799999713897705,-0.2566511034965515,0.42615169286727905,4
1,3,6,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.3984290361404419,0.3321724832057953,0.6431761384010315,0.36243197321891785,0.6538750529289246,0.36476314067840576,0.4987718164920807,0.35342732071876526,1.798882246017456,0.015886040404438972,0.5018622875213623,0.3540586233139038,1.798882246017456,0.015886040404438972,0.526429295539856,0.33779972791671753,0.5375361442565918,0.34427309036254883,0.0111068245023489,0.42213207483291626,1.063989281654358,-1.3524367809295654,-0.4987718164920807,0.35342732071876526,-0.015886040404438972,-1.798882246017456,-9.314114570617676,2.3644464015960693,-0.4115963578224182,-10.792988777160645,-9.617000579833984,2.4699931144714355,-0.7754562497138977,-11.604188919067383,-0.3028853237628937,0.7337257862091064,2.6237778663635254,-3.2399611473083496,0.7200000286102295,-0.1941293329000473,0.3717387020587921,4
2,6,9,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.45486199855804443,0.355251282453537,0.6534774899482727,0.4016636908054352,0.655171275138855,0.4013008177280426,0.5552048087120056,0.3909592926502228,2.2082300186157227,0.039675094187259674,0.5591171383857727,0.39152443408966064,2.2082300186157227,0.039675094187259674,0.5561544895172119,0.3812057077884674,0.5635606646537781,0.39030522108078003,0.007406154181808233,0.4256429076194763,1.0081031322479248,-1.338901400566101,-0.5552048087120056,0.3909592926502228,-0.039675094187259674,-2.2082300186157227,-9.812824249267578,2.5622687339782715,0.32745644450187683,-11.447585105895996,-10.160833358764648,2.6757149696350098,-0.35245445370674133,-12.52609634399414,-0.34800833463668823,0.8045636415481567,3.031895160675049,-3.2967729568481445,0.75,-0.21125036478042603,0.3882724940776825,4
3,9,12,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6343733072280884,0.19952994585037231,0.8965469598770142,0.24395984411239624,0.8874140381813049,0.23413965106010437,0.7654908895492554,0.22921815514564514,1.3544423580169678,0.3165651857852936,0.7692855000495911,0.22485436499118805,1.3544423580169678,0.3541194498538971,0.7713125348091125,0.21703781187534332,0.7792767286300659,0.21441513299942017,0.007964092306792736,0.226806178689003,0.45649969577789307,-0.8391457796096802,-0.7654908895492554,0.22921815514564514,-0.3165651857852936,-1.3544423580169678,-9.67367935180664,2.4339354038238525,0.059726111590862274,-11.271733283996582,-10.234809875488281,2.549975872039795,-0.7186628580093384,-12.377311706542969,-0.5611292719841003,0.7237228155136108,1.797317624092102,-3.0035228729248047,0.7200000286102295,-0.2426731288433075,0.4161880612373352,4
4,12,15,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6850267648696899,0.2995188534259796,0.9408915638923645,0.3105448782444,0.9515904784202576,0.32303231954574585,0.8161444067955017,0.3084685802459717,1.6892606019973755,0.32335570454597473,0.8121044635772705,0.30867964029312134,1.6892606019973755,0.32335570454597473,0.8129982948303223,0.3074042499065399,0.8136275410652161,0.309755802154541,0.0006292057223618031,0.26695290207862854,0.8452710509300232,-0.7549307942390442,-0.8161444067955017,0.3084685802459717,-0.32335570454597473,-1.6892606019973755,-9.201393127441406,2.420348644256592,0.18869996070861816,-10.69263744354248,-9.823419570922852,2.610090494155884,-0.7571004629135132,-11.936850547790527,-0.6220256686210632,0.8301749229431152,3.0878894329071045,-3.1439292430877686,0.8600000143051147,-0.33855265378952026,0.2886386513710022,4
5,15,18,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5531812906265259,0.4296334981918335,0.7714838981628418,0.458278626203537,0.7731778025627136,0.4591670334339142,0.6842989325523376,0.44946396350860596,2.247340202331543,0.06682655960321426,0.6747769117355347,0.4431283473968506,2.247340202331543,0.06682655960321426,0.6682317852973938,0.4391323924064636,0.6606466174125671,0.4378046691417694,-0.007585274986922741,0.5585038661956787,2.056391477584839,-1.9776819944381714,-0.6842989325523376,0.44946396350860596,-0.06682655960321426,-2.247340202331543,-9.824657440185547,2.5726068019866943,-0.057527340948581696,-11.475587844848633,-10.300936698913574,2.788219690322876,-0.43575161695480347,-13.404878616333008,-0.4762803912162781,0.9631771445274353,2.488372325897217,-2.953756809234619,0.75,-0.24707847833633423,0.35899126529693604,4
6,18,21,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.465038537979126,0.4327799379825592,0.709578275680542,0.44491761922836304,0.7004452347755432,0.44669654965400696,0.5739294290542603,0.4507374167442322,2.264188528060913,0.0,0.5638564825057983,0.4421626329421997,2.264188528060913,0.0,0.5890889763832092,0.43257513642311096,0.5848489999771118,0.4254474341869354,-0.004239967092871666,0.5495356321334839,1.739161729812622,-1.9728617668151855,-0.5739294290542603,0.4507374167442322,-0.0,-2.264188528060913,-9.114424705505371,2.497157335281372,0.7825754880905151,-10.657402038574219,-9.494136810302734,2.6916399002075195,0.3927541673183441,-12.773500442504883,-0.3797113001346588,0.8992552161216736,2.3692851066589355,-2.9422998428344727,0.6899999976158142,-0.19931113719940186,0.5795916318893433,4
7,21,24,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.630169689655304,0.21792839467525482,0.8821702599525452,0.2311496138572693,0.8928691148757935,0.24115009605884552,0.739060640335083,0.22967197000980377,1.2777398824691772,0.21080276370048523,0.7400227189064026,0.22946874797344208,1.2777398824691772,0.21080276370048523,0.7629246711730957,0.2226855754852295,0.7654892206192017,0.22049854695796967,0.0025645119603723288,0.22663003206253052,0.5399425625801086,-0.5820338726043701,-0.739060640335083,0.22967197000980377,-0.21080276370048523,-1.2777398824691772,-9.083291053771973,2.360915422439575,0.44727185368537903,-10.535294532775879,-9.62966537475586,2.553591012954712,-0.17440414428710938,-11.636368751525879,-0.5463745594024658,0.7575404644012451,2.6322989463806152,-2.6846776008605957,0.7400000095367432,-0.2652100622653961,0.35542938113212585,4
8,24,27,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6575393676757812,0.288980096578598,0.8627504110336304,0.31787022948265076,0.8644442558288574,0.3156792223453522,0.7664303779602051,0.3060641288757324,1.495527982711792,0.30991050601005554,0.7684252858161926,0.30822262167930603,1.495527982711792,0.30991050601005554,0.7651076316833496,0.3031195104122162,0.7695741057395935,0.30798909068107605,0.004466501530259848,0.30658841133117676,0.9002716541290283,-0.6993426084518433,-0.7664303779602051,0.3060641288757324,-0.30991050601005554,-1.495527982711792,-9.72441291809082,2.553617000579834,0.5122424364089966,-11.273401260375977,-10.284759521484375,2.7534782886505127,-0.16681307554244995,-12.558265686035156,-0.5603464245796204,0.878062903881073,3.552062749862671,-3.2196545600891113,0.7400000095367432,-0.2474432736635208,0.33710259199142456,4
9,27,30,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.48079952597618103,0.431561678647995,0.7309922575950623,0.45857328176498413,0.7218592166900635,0.46568453311920166,0.5931362509727478,0.4569753408432007,2.42826509475708,0.0032435262110084295,0.5870690941810608,0.44967690110206604,2.42826509475708,0.0032435262110084295,0.6195209622383118,0.4518183171749115,0.6137988567352295,0.4458291530609131,-0.005722083617001772,0.4806169867515564,1.4810080528259277,-1.1446079015731812,-0.5931362509727478,0.4569753408432007,-0.0032435262110084295,-2.42826509475708,-9.481433868408203,2.6387414932250977,0.8203966021537781,-11.018071174621582,-9.873576164245605,2.8581461906433105,-0.03149670362472534,-13.143119812011719,-0.392142653465271,0.9574658274650574,4.180121421813965,-3.544130563735962,0.6800000071525574,-0.16623222827911377,0.44717147946357727,4
10,30,33,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.47196608781814575,0.44120699167251587,0.73194420337677,0.47492966055870056,0.7426430583000183,0.4657513201236725,0.5843028426170349,0.46238741278648376,2.33390212059021,0.011906102299690247,0.5779335498809814,0.4548993706703186,2.33390212059021,0.011906102299690247,0.614006757736206,0.4544030427932739,0.6094638705253601,0.4508439004421234,-0.0045428527519106865,0.49585074186325073,1.6370741128921509,-1.1660661697387695,-0.5843028426170349,0.46238741278648376,-0.011906102299690247,-2.33390212059021,-9.058650016784668,2.4051573276519775,0.5542632937431335,-10.555760383605957,-9.450545310974121,2.6364357471466064,-0.07637369632720947,-12.642240524291992,-0.3918949067592621,0.8602038025856018,3.084852933883667,-2.96915864944458,0.75,-0.22864635288715363,0.4192110300064087,4
11,33,36,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6748985052108765,0.21304328739643097,0.8815326690673828,0.25644633173942566,0.8832266330718994,0.25750377774238586,0.7872352600097656,0.25450295209884644,1.5009055137634277,0.274361789226532,0.7941940426826477,0.2628299295902252,1.5009055137634277,0.274361789226532,0.7803916931152344,0.23656873404979706,0.7875834703445435,0.24544309079647064,0.007191817741841078,0.2156548947095871,0.6778465509414673,-0.5129392147064209,-0.7872352600097656,0.25450295209884644,-0.274361789226532,-1.5009055137634277,-10.058795928955078,2.6512036323547363,-0.023073963820934296,-11.637730598449707,-10.6329927444458,2.805257558822632,-0.9872254133224487,-12.981322288513184,-0.5741977095603943,0.8519881367683411,3.099220037460327,-3.728111505508423,0.8100000023841858,-0.2651459574699402,0.31994301080703735,4
12,36,39,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6526919007301331,0.28357842564582825,0.8994749188423157,0.29645857214927673,0.8903418779373169,0.2991566061973572,0.7630847096443176,0.2941032350063324,1.3868274688720703,0.27056556940078735,0.7584030628204346,0.2940208315849304,1.3868274688720703,0.27056556940078735,0.7739112377166748,0.2918916642665863,0.7707816958427429,0.2932981252670288,-0.003129473887383938,0.2734013497829437,0.7334572076797485,-0.7275688648223877,-0.7630847096443176,0.2941032350063324,-0.27056556940078735,-1.3868274688720703,-9.717008590698242,2.6127231121063232,0.3910062909126282,-11.37941837310791,-10.272696495056152,2.8102428913116455,0.08381679654121399,-12.388916969299316,-0.5556877255439758,0.8868379592895508,3.0249183177948,-3.757986068725586,0.8199999928474426,-0.2508545219898224,0.7083055973052979,4
13,39,42,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4262642562389374,0.336031436920166,0.6724532246589661,0.34782084822654724,0.6831520795822144,0.35040655732154846,0.5366570949554443,0.3497489094734192,1.7479825019836426,0.007415429223328829,0.5290873646736145,0.34917789697647095,1.7479825019836426,0.007415429223328829,0.5515643358230591,0.33806055784225464,0.5432661175727844,0.3438781797885895,-0.008298215456306934,0.4145541787147522,1.153347373008728,-1.023017406463623,-0.5366570949554443,0.3497489094734192,-0.007415429223328829,-1.7479825019836426,-8.409488677978516,2.1182236671447754,-0.004464566707611084,-9.723963737487793,-8.768442153930664,2.3122713565826416,-0.1892199069261551,-10.778234481811523,-0.35895225405693054,0.7763347029685974,3.4036433696746826,-2.7434794902801514,0.800000011920929,-0.26431524753570557,0.3958136737346649,4
14,42,45,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4908418357372284,0.35788217186927795,0.6949481964111328,0.3895237445831299,0.6966419219970703,0.3808104693889618,0.6012346744537354,0.3842906951904297,1.8990983963012695,0.07500086724758148,0.5954747200012207,0.3835200071334839,1.8990983963012695,0.07500086724758148,0.5920904278755188,0.36710402369499207,0.5888625979423523,0.3712961673736572,-0.0032278108410537243,0.43439242243766785,1.240968108177185,-1.0627567768096924,-0.6012346744537354,0.3842906951904297,-0.07500086724758148,-1.8990983963012695,-9.341690063476562,2.602966070175171,0.7637815475463867,-10.935127258300781,-9.744562149047852,2.822117328643799,0.6486018300056458,-11.992084503173828,-0.4028717875480652,0.9021410346031189,3.6197354793548584,-3.964170455932617,0.7200000286102295,-0.17366409301757812,0.3551196753978729,4
15,45,48,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6474667191505432,0.2023574411869049,0.9137850999832153,0.2336934357881546,0.9046521186828613,0.23268800973892212,0.778982400894165,0.2314009666442871,1.4053701162338257,0.2792770564556122,0.7792589068412781,0.23130112886428833,1.4053701162338257,0.2792770564556122,0.7872801423072815,0.21950207650661469,0.791144609451294,0.21650774776935577,0.0038645195309072733,0.21238479018211365,0.49824976921081543,-0.5950464606285095,-0.778982400894165,0.2314009666442871,-0.2792770564556122,-1.4053701162338257,-10.762280464172363,2.8509318828582764,0.4916355013847351,-12.535228729248047,-11.312768936157227,2.968026876449585,-0.3717285692691803,-13.433027267456055,-0.5504876375198364,0.891816258430481,2.6435635089874268,-3.690906524658203,0.7799999713897705,-0.2758599519729614,0.4089084267616272,4
16,48,51,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7248837947845459,0.3309864103794098,0.9906695485115051,0.34179285168647766,1.001368522644043,0.34648188948631287,0.8563994765281677,0.34566935896873474,1.556105136871338,0.3281387686729431,0.8577521443367004,0.34649237990379333,1.556105136871338,0.3281387686729431,0.8622976541519165,0.33577513694763184,0.8723890781402588,0.33567821979522705,0.010091429576277733,0.31913772225379944,0.7711892127990723,-0.8728623986244202,-0.8563994765281677,0.34566935896873474,-0.3281387686729431,-1.556105136871338,-9.234543800354004,2.4667320251464844,0.7477684617042542,-10.75890064239502,-9.89542293548584,2.543154239654541,0.238322913646698,-12.057330131530762,-0.6608794331550598,0.9090610146522522,2.769742488861084,-4.09933614730835,0.6899999976158142,-0.2881148159503937,0.25946909189224243,4
17,51,54,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5969457030296326,0.43549129366874695,0.8175844550132751,0.4387240409851074,0.8192782402038574,0.4354636073112488,0.7284613251686096,0.4452555775642395,2.1698336601257324,0.08762223273515701,0.7211287617683411,0.43070030212402344,2.1698336601257324,0.08762223273515701,0.7106054425239563,0.43319737911224365,0.7089195251464844,0.4180939197540283,-0.0016860031755641103,0.5673033595085144,1.7984355688095093,-1.788419485092163,-0.7284613251686096,0.4452555775642395,-0.08762223273515701,-2.1698336601257324,-9.235740661621094,2.505038022994995,0.6327860355377197,-10.842315673828125,-9.768550872802734,2.596163034439087,-0.1882280707359314,-12.870109558105469,-0.5328099131584167,0.864905059337616,1.875136375427246,-3.222085475921631,0.7699999809265137,-0.20465831458568573,0.3553287088871002,4
18,54,57,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5199421644210815,0.45185548067092896,0.7544270157814026,0.45486173033714294,0.7452940344810486,0.45719483494758606,0.6266363263130188,0.46191272139549255,2.246811866760254,0.04775185137987137,0.6176302433013916,0.4442541003227234,2.246811866760254,0.04775185137987137,0.6329411864280701,0.45587971806526184,0.6279905438423157,0.43546706438064575,-0.004950568545609713,0.5862565040588379,1.8449314832687378,-1.8133289813995361,-0.6266363263130188,0.46191272139549255,-0.04775185137987137,-2.246811866760254,-9.078274726867676,2.4577558040618896,0.5976886749267578,-10.591614723205566,-9.511640548706055,2.600745677947998,-0.18217086791992188,-12.732510566711426,-0.4333658516407013,0.8118526339530945,2.2071237564086914,-3.023214817047119,0.7200000286102295,-0.19340087473392487,0.404990017414093,4
19,57,60,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6100517511367798,0.18530692160129547,0.8653836846351624,0.20103518664836884,0.8760825991630554,0.20293301343917847,0.7167460918426514,0.1931232064962387,1.1292595863342285,0.2912769019603729,0.7178271412849426,0.19408480823040009,1.1292595863342285,0.2912769019603729,0.7450790405273438,0.1906072199344635,0.7508511543273926,0.1911313682794571,0.005772047210484743,0.19661587476730347,0.5394492149353027,-0.6734981536865234,-0.7167460918426514,0.1931232064962387,-0.2912769019603729,-1.1292595863342285,-9.400808334350586,2.3372740745544434,-0.5106304883956909,-10.971471786499023,-9.91958999633789,2.5347368717193604,-0.5354653596878052,-11.732915878295898,-0.5187811851501465,0.8234277963638306,2.690063953399658,-3.417377471923828,0.8199999928474426,-0.2536722421646118,0.379999041557312,4
20,60,63,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7371362447738647,0.3429441452026367,0.9420384764671326,0.36612191796302795,0.9437323212623596,0.37041759490966797,0.8438304662704468,0.3672972023487091,2.0626370906829834,0.2923153042793274,0.8406465649604797,0.3673096299171448,2.0626370906829834,0.2923153042793274,0.8387901186943054,0.34879979491233826,0.8409008979797363,0.3538208305835724,0.002110762521624565,0.317756712436676,0.9168024659156799,-0.8976489901542664,-0.8438304662704468,0.3672972023487091,-0.2923153042793274,-2.0626370906829834,-9.248764038085938,2.4040207862854004,0.3500966429710388,-10.791869163513184,-9.89648151397705,2.4443306922912598,-0.7912031412124634,-12.559536933898926,-0.647718608379364,0.7772760391235352,1.6119585037231445,-3.122236728668213,0.7200000286102295,-0.28269824385643005,0.3655785918235779,4
21,63,66,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5705379843711853,0.43642789125442505,0.8276403546333313,0.458004355430603,0.8185073733329773,0.4594669044017792,0.6980667114257812,0.4526230990886688,2.0468626022338867,0.0,0.7069423198699951,0.4475209414958954,2.0468626022338867,0.031729795038700104,0.7021124362945557,0.4477215111255646,0.714601457118988,0.44385069608688354,0.012488930486142635,0.5461708307266235,1.6061246395111084,-1.8931422233581543,-0.6980667114257812,0.4526230990886688,-0.0,-2.0468626022338867,-9.935637474060059,2.62052059173584,0.6034892797470093,-11.525941848754883,-10.423016548156738,2.685518980026245,-0.9252853393554688,-13.069375038146973,-0.4873793125152588,0.8086039423942566,2.5688116550445557,-3.305677890777588,0.699999988079071,-0.21369722485542297,0.27527424693107605,4
22,66,69,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.552579402923584,0.4260160028934479,0.8225753307342529,0.45143216848373413,0.833274245262146,0.4486272633075714,0.6801081299781799,0.4392242431640625,2.049675464630127,0.0,0.6879770755767822,0.4339868426322937,2.049675464630127,0.02728518843650818,0.6903154850006104,0.4390966594219208,0.6997772455215454,0.4327224791049957,0.00946179497987032,0.542788028717041,1.620740294456482,-1.8528542518615723,-0.6801081299781799,0.4392242431640625,-0.0,-2.049675464630127,-9.220080375671387,2.4532032012939453,0.5408793687820435,-10.783944129943848,-9.70433235168457,2.5251526832580566,-0.8910087943077087,-12.341423034667969,-0.4842517375946045,0.7530631422996521,2.132516860961914,-2.9564828872680664,0.7200000286102295,-0.1802433729171753,0.4858371317386627,4
23,69,72,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7521479725837708,0.22813330590724945,0.966268002986908,0.26984527707099915,0.9679617285728455,0.27270859479904175,0.8796766400337219,0.2628515958786011,1.6537930965423584,0.4027887284755707,0.8811377882957458,0.26277658343315125,1.6537930965423584,0.4027887284755707,0.8621869087219238,0.24927808344364166,0.8660194873809814,0.25246623158454895,0.0038325327914208174,0.21236160397529602,0.47296977043151855,-0.6778149604797363,-0.8796766400337219,0.2628515958786011,-0.4027887284755707,-1.6537930965423584,-10.149474143981934,2.707059621810913,0.5041136145591736,-11.84631061553955,-10.814449310302734,2.851503372192383,-0.34505611658096313,-13.24685287475586,-0.6649752855300903,0.7983355522155762,2.385932445526123,-3.762775421142578,0.7300000190734863,-0.3193536698818207,0.30012327432632446,4
