sample_id,block_id,best_joint_action_under_score,actual_joint_action,joint_action_match_under_score,selected_joint_score,best_joint_score,best_minus_selected_score,advantage,return
77,16,local,local,1,-1.0746015310287476,-1.0746015310287476,0.0,-7.442788124084473,-30.121753692626953
77,17,local,bs1,0,-0.46814942359924316,-0.29176437854766846,0.1763850450515747,-7.442788124084473,-30.121753692626953
77,18,local,local,1,-0.2311185896396637,-0.2311185896396637,0.0,-7.442788124084473,-30.121753692626953
77,19,local,local,1,-1.0005152225494385,-1.0005152225494385,0.0,-7.442788124084473,-30.121753692626953
77,20,local,bs1,0,-0.3989570140838623,-0.2803323268890381,0.11862468719482422,-7.442788124084473,-30.121753692626953
77,21,local,bs1,0,-0.8157411813735962,-0.5655416250228882,0.250199556350708,-7.442788124084473,-30.121753692626953
77,22,local,local,1,-0.76833575963974,-0.76833575963974,0.0,-7.442788124084473,-30.121753692626953
77,23,local,bs1,0,-0.5483816862106323,-0.38851869106292725,0.15986299514770508,-7.442788124084473,-30.121753692626953
78,0,local,bs1,0,-0.8151571154594421,-0.5839439630508423,0.23121315240859985,-12.89588737487793,-29.4163761138916
78,1,local,bs1,0,-0.308487206697464,-0.016669930890202522,0.2918172776699066,-12.89588737487793,-29.4163761138916
78,2,local,local,1,-0.257763147354126,-0.257763147354126,0.0,-12.89588737487793,-29.4163761138916
78,3,local,bs2,0,-0.8178332448005676,-0.668079137802124,0.1497541069984436,-12.89588737487793,-29.4163761138916
78,4,local,local,1,-1.1283999681472778,-1.1283999681472778,0.0,-12.89588737487793,-29.4163761138916
78,5,local,bs1,0,-0.9380652904510498,-0.7596596479415894,0.17840564250946045,-12.89588737487793,-29.4163761138916
78,6,local,local,1,-0.7348788380622864,-0.7348788380622864,0.0,-12.89588737487793,-29.4163761138916
78,7,local,local,1,-1.0990324020385742,-1.0990324020385742,0.0,-12.89588737487793,-29.4163761138916
78,8,local,local,1,-0.3125307261943817,-0.3125307261943817,0.0,-12.89588737487793,-29.4163761138916
78,9,local,bs1,0,-0.6926811337471008,-0.4200110137462616,0.27267012000083923,-12.89588737487793,-29.4163761138916
78,10,local,local,1,-0.3988613486289978,-0.3988613486289978,0.0,-12.89588737487793,-29.4163761138916
78,11,local,local,1,-0.3802310824394226,-0.3802310824394226,0.0,-12.89588737487793,-29.4163761138916
78,12,local,bs1,0,-0.5305207371711731,-0.3647773265838623,0.1657434105873108,-12.89588737487793,-29.4163761138916
78,13,local,local,1,-0.5872527956962585,-0.5872527956962585,0.0,-12.89588737487793,-29.4163761138916
78,14,local,local,1,-0.5550076961517334,-0.5550076961517334,0.0,-12.89588737487793,-29.4163761138916
78,15,local,local,1,-0.6733245253562927,-0.6733245253562927,0.0,-12.89588737487793,-29.4163761138916
78,16,local,local,1,-0.5831146240234375,-0.5831146240234375,0.0,-12.89588737487793,-29.4163761138916
78,17,local,local,1,-0.1540508270263672,-0.1540508270263672,0.0,-12.89588737487793,-29.4163761138916
78,18,local,local,1,-0.0017147670732811093,-0.0017147670732811093,0.0,-12.89588737487793,-29.4163761138916
78,19,local,local,1,-0.5392860770225525,-0.5392860770225525,0.0,-12.89588737487793,-29.4163761138916
78,20,local,local,1,-0.33264195919036865,-0.33264195919036865,0.0,-12.89588737487793,-29.4163761138916
78,21,local,local,1,-0.22553668916225433,-0.22553668916225433,0.0,-12.89588737487793,-29.4163761138916
78,22,local,bs2,0,-0.5239459872245789,-0.31489047408103943,0.20905551314353943,-12.89588737487793,-29.4163761138916
78,23,local,bs1,0,-0.7486646771430969,-0.5555212497711182,0.19314342737197876,-12.89588737487793,-29.4163761138916
79,0,local,bs1,0,-0.8154610991477966,-0.6299252510070801,0.18553584814071655,-46.54583740234375,-30.912647247314453
79,1,local,local,1,-0.24237586557865143,-0.24237586557865143,0.0,-46.54583740234375,-30.912647247314453
79,2,local,local,1,-0.333953857421875,-0.333953857421875,0.0,-46.54583740234375,-30.912647247314453
79,3,local,local,1,-0.6813250184059143,-0.6813250184059143,0.0,-46.54583740234375,-30.912647247314453
79,4,local,bs2,0,-0.8872401714324951,-0.5381549596786499,0.3490852117538452,-46.54583740234375,-30.912647247314453
79,5,local,local,1,-0.058779891580343246,-0.058779891580343246,0.0,-46.54583740234375,-30.912647247314453
79,6,local,local,1,-0.07426583766937256,-0.07426583766937256,0.0,-46.54583740234375,-30.912647247314453
79,7,local,bs2,0,-1.260810375213623,-0.9190481901168823,0.3417621850967407,-46.54583740234375,-30.912647247314453
79,8,local,bs2,0,-0.42878857254981995,-0.36090344190597534,0.0678851306438446,-46.54583740234375,-30.912647247314453
79,9,local,bs1,0,-0.2271931767463684,-0.02996869385242462,0.1972244828939438,-46.54583740234375,-30.912647247314453
79,10,local,bs1,0,-0.2753034234046936,-0.06959977746009827,0.20570364594459534,-46.54583740234375,-30.912647247314453
79,11,local,local,1,-0.3308638334274292,-0.3308638334274292,0.0,-46.54583740234375,-30.912647247314453
79,12,local,bs2,0,-0.4666731059551239,-0.2835296094417572,0.1831434965133667,-46.54583740234375,-30.912647247314453
79,13,local,local,1,-0.29332470893859863,-0.29332470893859863,0.0,-46.54583740234375,-30.912647247314453
79,14,local,bs1,0,-0.38004857301712036,-0.27871838212013245,0.10133019089698792,-46.54583740234375,-30.912647247314453
79,15,local,bs1,0,-0.7055361866950989,-0.5568806529045105,0.14865553379058838,-46.54583740234375,-30.912647247314453
79,16,local,local,1,-0.530276358127594,-0.530276358127594,0.0,-46.54583740234375,-30.912647247314453
79,17,local,local,1,-0.11090724170207977,-0.11090724170207977,0.0,-46.54583740234375,-30.912647247314453
79,18,local,local,1,-0.044169552624225616,-0.044169552624225616,0.0,-46.54583740234375,-30.912647247314453
79,19,local,local,1,-0.38080453872680664,-0.38080453872680664,0.0,-46.54583740234375,-30.912647247314453
79,20,local,bs2,0,-0.37346917390823364,-0.29203295707702637,0.08143621683120728,-46.54583740234375,-30.912647247314453
79,21,local,bs1,0,-0.5674693584442139,-0.33375492691993713,0.23371443152427673,-46.54583740234375,-30.912647247314453
79,22,local,bs2,0,-0.8157858848571777,-0.49294668436050415,0.3228392004966736,-46.54583740234375,-30.912647247314453
79,23,local,bs2,0,-0.5588911175727844,-0.4097071588039398,0.1491839587688446,-46.54583740234375,-30.912647247314453
80,0,local,local,1,-0.5520675182342529,-0.5520675182342529,0.0,-8.486598014831543,-30.634540557861328
80,1,local,local,1,-0.6011144518852234,-0.6011144518852234,0.0,-8.486598014831543,-30.634540557861328
80,2,local,bs1,0,-0.6853569746017456,-0.6030564904212952,0.08230048418045044,-8.486598014831543,-30.634540557861328
80,3,local,bs1,0,-0.8355430364608765,-0.6878941059112549,0.14764893054962158,-8.486598014831543,-30.634540557861328
80,4,local,bs1,0,-0.7251685857772827,-0.6086942553520203,0.11647433042526245,-8.486598014831543,-30.634540557861328
80,5,local,bs1,0,-0.16346529126167297,-0.09799394011497498,0.065471351146698,-8.486598014831543,-30.634540557861328
80,6,local,local,1,-0.06541480123996735,-0.06541480123996735,0.0,-8.486598014831543,-30.634540557861328
80,7,local,bs2,0,-1.011939525604248,-0.8131893277168274,0.19875019788742065,-8.486598014831543,-30.634540557861328
80,8,local,bs2,0,-0.5223313570022583,-0.3820044994354248,0.1403268575668335,-8.486598014831543,-30.634540557861328
80,9,local,bs2,0,-0.4649727940559387,-0.3751044273376465,0.08986836671829224,-8.486598014831543,-30.634540557861328
80,10,local,local,1,-0.3153546452522278,-0.3153546452522278,0.0,-8.486598014831543,-30.634540557861328
80,11,local,bs1,0,-0.48582950234413147,-0.36576566100120544,0.12006384134292603,-8.486598014831543,-30.634540557861328
80,12,local,bs2,0,-0.4001739025115967,-0.3137592077255249,0.08641469478607178,-8.486598014831543,-30.634540557861328
80,13,local,bs1,0,-0.16818848252296448,-0.022271955385804176,0.14591652154922485,-8.486598014831543,-30.634540557861328
80,14,local,bs1,0,-0.13427992165088654,-0.06242377683520317,0.07185614109039307,-8.486598014831543,-30.634540557861328
80,15,local,bs1,0,-0.6850000023841858,-0.5432665348052979,0.14173346757888794,-8.486598014831543,-30.634540557861328
80,16,local,local,1,-0.5275090336799622,-0.5275090336799622,0.0,-8.486598014831543,-30.634540557861328
80,17,local,bs1,0,-1.169851303100586,-1.0894932746887207,0.08035802841186523,-8.486598014831543,-30.634540557861328
80,18,local,local,1,-1.003422498703003,-1.003422498703003,0.0,-8.486598014831543,-30.634540557861328
80,19,local,local,1,-0.2043551206588745,-0.2043551206588745,0.0,-8.486598014831543,-30.634540557861328
80,20,local,local,1,-0.4934687912464142,-0.4934687912464142,0.0,-8.486598014831543,-30.634540557861328
80,21,local,bs2,0,-0.510639488697052,-0.3302081227302551,0.18043136596679688,-8.486598014831543,-30.634540557861328
80,22,local,local,1,-0.4018385410308838,-0.4018385410308838,0.0,-8.486598014831543,-30.634540557861328
80,23,local,bs2,0,-0.6823140978813171,-0.52385413646698,0.15845996141433716,-8.486598014831543,-30.634540557861328
81,0,local,bs1,0,-0.8721206784248352,-0.6466859579086304,0.22543472051620483,-5.939190864562988,-29.958141326904297
81,1,local,local,1,-0.827631950378418,-0.827631950378418,0.0,-5.939190864562988,-29.958141326904297
81,2,local,local,1,-0.6685657501220703,-0.6685657501220703,0.0,-5.939190864562988,-29.958141326904297
81,3,local,bs1,0,-0.7463314533233643,-0.6003997325897217,0.14593172073364258,-5.939190864562988,-29.958141326904297
81,4,local,bs2,0,-0.8650899529457092,-0.542550802230835,0.32253915071487427,-5.939190864562988,-29.958141326904297
81,5,local,bs1,0,-0.7071887254714966,-0.547298789024353,0.15988993644714355,-5.939190864562988,-29.958141326904297
81,6,local,bs1,0,-0.6060054898262024,-0.5345412492752075,0.07146424055099487,-5.939190864562988,-29.958141326904297
81,7,local,bs2,0,-1.015122652053833,-0.7296812534332275,0.28544139862060547,-5.939190864562988,-29.958141326904297
81,8,local,bs2,0,-0.4624594449996948,-0.3236526548862457,0.1388067901134491,-5.939190864562988,-29.958141326904297
81,9,local,local,1,-0.5750977396965027,-0.5750977396965027,0.0,-5.939190864562988,-29.958141326904297
81,10,local,bs1,0,-0.9265909194946289,-0.574123203754425,0.35246771574020386,-5.939190864562988,-29.958141326904297
81,11,local,local,1,-0.4721952974796295,-0.4721952974796295,0.0,-5.939190864562988,-29.958141326904297
81,12,local,local,1,-0.3888933062553406,-0.3888933062553406,0.0,-5.939190864562988,-29.958141326904297
81,13,local,bs1,0,-0.5858651399612427,-0.18856653571128845,0.3972986042499542,-5.939190864562988,-29.958141326904297
81,14,local,local,1,-0.28093671798706055,-0.28093671798706055,0.0,-5.939190864562988,-29.958141326904297
81,15,local,bs1,0,-0.8372674584388733,-0.6471043229103088,0.19016313552856445,-5.939190864562988,-29.958141326904297
81,16,local,bs2,0,-1.4163391590118408,-1.1840015649795532,0.2323375940322876,-5.939190864562988,-29.958141326904297
81,17,local,bs2,0,-0.7354885339736938,-0.5589211583137512,0.17656737565994263,-5.939190864562988,-29.958141326904297
81,18,local,bs1,0,-0.7477367520332336,-0.4745638966560364,0.27317285537719727,-5.939190864562988,-29.958141326904297
81,19,local,bs1,0,-1.2379095554351807,-0.9207795262336731,0.31713002920150757,-5.939190864562988,-29.958141326904297
81,20,local,bs2,0,-1.450284481048584,-1.235573649406433,0.21471083164215088,-5.939190864562988,-29.958141326904297
81,21,local,local,1,-0.47006359696388245,-0.47006359696388245,0.0,-5.939190864562988,-29.958141326904297
81,22,local,local,1,-0.5652580261230469,-0.5652580261230469,0.0,-5.939190864562988,-29.958141326904297
81,23,local,local,1,-0.5049989223480225,-0.5049989223480225,0.0,-5.939190864562988,-29.958141326904297
82,0,local,bs1,0,-1.1467970609664917,-0.8204429149627686,0.32635414600372314,-5.008133888244629,-28.609176635742188
82,1,local,bs2,0,-0.3444523811340332,-0.0736241415143013,0.2708282470703125,-5.008133888244629,-28.609176635742188
82,2,local,bs1,0,-0.40983736515045166,-0.14832055568695068,0.261516809463501,-5.008133888244629,-28.609176635742188
82,3,local,bs1,0,-0.8472119569778442,-0.5203014016151428,0.3269105553627014,-5.008133888244629,-28.609176635742188
82,4,local,local,1,-1.0099955797195435,-1.0099955797195435,0.0,-5.008133888244629,-28.609176635742188
82,5,local,local,1,-0.43223321437835693,-0.43223321437835693,0.0,-5.008133888244629,-28.609176635742188
82,6,local,bs1,0,-1.1889549493789673,-0.5345144867897034,0.6544404625892639,-5.008133888244629,-28.609176635742188
82,7,local,local,1,-0.8755121827125549,-0.8755121827125549,0.0,-5.008133888244629,-28.609176635742188
82,8,local,bs2,0,-1.2715083360671997,-0.6902326345443726,0.5812757015228271,-5.008133888244629,-28.609176635742188
82,9,local,bs2,0,-0.6566436290740967,-0.3300190269947052,0.3266246020793915,-5.008133888244629,-28.609176635742188
82,10,local,local,1,-0.24271363019943237,-0.24271363019943237,0.0,-5.008133888244629,-28.609176635742188
82,11,local,local,1,-0.642935574054718,-0.642935574054718,0.0,-5.008133888244629,-28.609176635742188
82,12,local,bs1,0,-1.026543140411377,-0.6616517901420593,0.3648913502693176,-5.008133888244629,-28.609176635742188
82,13,local,local,1,-0.2915455102920532,-0.2915455102920532,0.0,-5.008133888244629,-28.609176635742188
82,14,local,local,1,-0.37279754877090454,-0.37279754877090454,0.0,-5.008133888244629,-28.609176635742188
82,15,local,local,1,-0.6854528784751892,-0.6854528784751892,0.0,-5.008133888244629,-28.609176635742188
82,16,local,bs1,0,-1.3081231117248535,-1.0970182418823242,0.2111048698425293,-5.008133888244629,-28.609176635742188
82,17,local,bs1,0,-0.8969637155532837,-0.6700543165206909,0.22690939903259277,-5.008133888244629,-28.609176635742188
82,18,local,bs1,0,-0.9905673265457153,-0.6230548024177551,0.3675125241279602,-5.008133888244629,-28.609176635742188
82,19,local,local,1,-0.6417205333709717,-0.6417205333709717,0.0,-5.008133888244629,-28.609176635742188
82,20,local,bs1,0,-1.3717070817947388,-1.1277101039886475,0.2439969778060913,-5.008133888244629,-28.609176635742188
82,21,local,bs1,0,-0.6247824430465698,-0.32187068462371826,0.30291175842285156,-5.008133888244629,-28.609176635742188
82,22,local,local,1,-0.43729835748672485,-0.43729835748672485,0.0,-5.008133888244629,-28.609176635742188
82,23,local,bs1,0,-0.7357516288757324,-0.5630285739898682,0.17272305488586426,-5.008133888244629,-28.609176635742188
83,0,local,local,1,-0.612135112285614,-0.612135112285614,0.0,-3.14023494720459,-27.64244842529297
83,1,local,local,1,-0.24956433475017548,-0.24956433475017548,0.0,-3.14023494720459,-27.64244842529297
83,2,local,local,1,-0.41147318482398987,-0.41147318482398987,0.0,-3.14023494720459,-27.64244842529297
83,3,local,bs2,0,-0.6648414134979248,-0.5648687481880188,0.099972665309906,-3.14023494720459,-27.64244842529297
83,4,local,bs2,0,-1.1740765571594238,-1.0594496726989746,0.11462688446044922,-3.14023494720459,-27.64244842529297
83,5,local,bs2,0,-1.4849772453308105,-1.4311726093292236,0.053804636001586914,-3.14023494720459,-27.64244842529297
83,6,local,local,1,-1.4639222621917725,-1.4639222621917725,0.0,-3.14023494720459,-27.64244842529297
83,7,local,local,1,-1.0044041872024536,-1.0044041872024536,0.0,-3.14023494720459,-27.64244842529297
83,8,local,bs2,0,-0.4707251191139221,-0.3705456256866455,0.10017949342727661,-3.14023494720459,-27.64244842529297
83,9,local,bs1,0,-0.30162543058395386,-0.03852786868810654,0.2630975544452667,-3.14023494720459,-27.64244842529297
83,10,local,local,1,-0.07910402119159698,-0.07910402119159698,0.0,-3.14023494720459,-27.64244842529297
83,11,local,local,1,-0.36179766058921814,-0.36179766058921814,0.0,-3.14023494720459,-27.64244842529297
83,12,local,local,1,-0.2792568504810333,-0.2792568504810333,0.0,-3.14023494720459,-27.64244842529297
83,13,local,bs1,0,-0.20907865464687347,-0.07183630019426346,0.13724234700202942,-3.14023494720459,-27.64244842529297
83,14,local,bs1,0,-0.2252422273159027,-0.11749690026044846,0.10774532705545425,-3.14023494720459,-27.64244842529297
83,15,local,local,1,-0.6051481366157532,-0.6051481366157532,0.0,-3.14023494720459,-27.64244842529297
83,16,local,bs2,0,-1.2933846712112427,-1.0924323797225952,0.20095229148864746,-3.14023494720459,-27.64244842529297
83,17,local,local,1,-0.13939779996871948,-0.13939779996871948,0.0,-3.14023494720459,-27.64244842529297
83,18,local,bs1,0,-0.3875172734260559,-0.1508774757385254,0.23663979768753052,-3.14023494720459,-27.64244842529297
83,19,local,local,1,-0.8276785612106323,-0.8276785612106323,0.0,-3.14023494720459,-27.64244842529297
83,20,local,local,1,-1.0508241653442383,-1.0508241653442383,0.0,-3.14023494720459,-27.64244842529297
83,21,local,local,1,-0.6190620064735413,-0.6190620064735413,0.0,-3.14023494720459,-27.64244842529297
83,22,local,local,1,-0.6207038164138794,-0.6207038164138794,0.0,-3.14023494720459,-27.64244842529297
83,23,local,local,1,-0.6497565507888794,-0.6497565507888794,0.0,-3.14023494720459,-27.64244842529297
84,0,local,local,1,-0.5800275206565857,-0.5800275206565857,0.0,-1.032296895980835,-26.631908416748047
84,1,local,local,1,-1.0740169286727905,-1.0740169286727905,0.0,-1.032296895980835,-26.631908416748047
84,2,local,local,1,-1.0588915348052979,-1.0588915348052979,0.0,-1.032296895980835,-26.631908416748047
84,3,local,local,1,-0.6681981682777405,-0.6681981682777405,0.0,-1.032296895980835,-26.631908416748047
84,4,local,bs2,0,-1.3199983835220337,-1.0151914358139038,0.3048069477081299,-1.032296895980835,-26.631908416748047
84,5,local,local,1,-1.310030460357666,-1.310030460357666,0.0,-1.032296895980835,-26.631908416748047
84,6,local,bs2,0,-1.298769474029541,-1.2146581411361694,0.08411133289337158,-1.032296895980835,-26.631908416748047
84,7,local,bs1,0,-1.2055139541625977,-0.99077969789505,0.2147342562675476,-1.032296895980835,-26.631908416748047
84,8,local,bs2,0,-0.7224599719047546,-0.553480327129364,0.16897964477539062,-1.032296895980835,-26.631908416748047
84,9,local,bs2,0,-0.4694679379463196,-0.31462258100509644,0.15484535694122314,-1.032296895980835,-26.631908416748047
84,10,local,local,1,-0.3783462643623352,-0.3783462643623352,0.0,-1.032296895980835,-26.631908416748047
84,11,local,local,1,-0.35243040323257446,-0.35243040323257446,0.0,-1.032296895980835,-26.631908416748047
84,12,local,bs2,0,-0.4529868960380554,-0.32471954822540283,0.1282673478126526,-1.032296895980835,-26.631908416748047
84,13,local,bs2,0,-0.560377836227417,-0.4616301655769348,0.09874767065048218,-1.032296895980835,-26.631908416748047
84,14,local,local,1,-0.2705036997795105,-0.2705036997795105,0.0,-1.032296895980835,-26.631908416748047
84,15,local,local,1,-0.5813177227973938,-0.5813177227973938,0.0,-1.032296895980835,-26.631908416748047
84,16,local,bs1,0,-0.5727944374084473,-0.3063772916793823,0.26641714572906494,-1.032296895980835,-26.631908416748047
84,17,local,local,1,-0.18471667170524597,-0.18471667170524597,0.0,-1.032296895980835,-26.631908416748047
84,18,local,bs2,0,-0.34768611192703247,-0.1622660756111145,0.18542003631591797,-1.032296895980835,-26.631908416748047
84,19,local,local,1,-0.7119113802909851,-0.7119113802909851,0.0,-1.032296895980835,-26.631908416748047
84,20,local,local,1,-1.135025978088379,-1.135025978088379,0.0,-1.032296895980835,-26.631908416748047
84,21,local,bs2,0,-0.8668686747550964,-0.6702848076820374,0.19658386707305908,-1.032296895980835,-26.631908416748047
84,22,local,bs2,0,-0.945459246635437,-0.6226460337638855,0.3228132128715515,-1.032296895980835,-26.631908416748047
84,23,local,local,1,-1.02914297580719,-1.02914297580719,0.0,-1.032296895980835,-26.631908416748047
85,0,local,bs1,0,-0.7473691701889038,-0.5428808927536011,0.20448827743530273,-0.8446646332740784,-25.357229232788086
85,1,local,local,1,-0.36263397336006165,-0.36263397336006165,0.0,-0.8446646332740784,-25.357229232788086
85,2,local,bs1,0,-0.46132320165634155,-0.3362632095813751,0.12505999207496643,-0.8446646332740784,-25.357229232788086
85,3,local,bs2,0,-0.9355285167694092,-0.5362796187400818,0.3992488980293274,-0.8446646332740784,-25.357229232788086
85,4,local,bs1,0,-1.3768079280853271,-1.1006391048431396,0.2761688232421875,-0.8446646332740784,-25.357229232788086
85,5,local,local,1,-1.3314247131347656,-1.3314247131347656,0.0,-0.8446646332740784,-25.357229232788086
85,6,local,local,1,-1.1475300788879395,-1.1475300788879395,0.0,-0.8446646332740784,-25.357229232788086
85,7,local,local,1,-0.7451294660568237,-0.7451294660568237,0.0,-0.8446646332740784,-25.357229232788086
85,8,local,bs2,0,-1.2095645666122437,-1.0688375234603882,0.14072704315185547,-0.8446646332740784,-25.357229232788086
85,9,local,local,1,-0.8521987795829773,-0.8521987795829773,0.0,-0.8446646332740784,-25.357229232788086
85,10,local,bs2,0,-1.1411417722702026,-0.9163193702697754,0.22482240200042725,-0.8446646332740784,-25.357229232788086
85,11,local,bs1,0,-0.7941286563873291,-0.6950939297676086,0.09903472661972046,-0.8446646332740784,-25.357229232788086
85,12,local,bs2,0,-1.1004010438919067,-0.7349453568458557,0.365455687046051,-0.8446646332740784,-25.357229232788086
85,13,local,bs2,0,-0.6829206943511963,-0.3722386360168457,0.3106820583343506,-0.8446646332740784,-25.357229232788086
85,14,local,local,1,-0.2513951063156128,-0.2513951063156128,0.0,-0.8446646332740784,-25.357229232788086
85,15,local,bs1,0,-0.7671651244163513,-0.6006289720535278,0.1665361523628235,-0.8446646332740784,-25.357229232788086
85,16,local,bs2,0,-0.6021461486816406,-0.2951352894306183,0.30701085925102234,-0.8446646332740784,-25.357229232788086
85,17,local,local,1,-0.44984638690948486,-0.44984638690948486,0.0,-0.8446646332740784,-25.357229232788086
85,18,local,bs2,0,-0.7723568081855774,-0.5184257626533508,0.25393104553222656,-0.8446646332740784,-25.357229232788086
85,19,local,bs2,0,-0.7627606987953186,-0.3947129249572754,0.3680477738380432,-0.8446646332740784,-25.357229232788086
85,20,local,local,1,-1.0931925773620605,-1.0931925773620605,0.0,-0.8446646332740784,-25.357229232788086
85,21,local,bs2,0,-0.6126819252967834,-0.3309972286224365,0.2816846966743469,-0.8446646332740784,-25.357229232788086
85,22,local,bs1,0,-0.52900230884552,-0.2966393232345581,0.23236298561096191,-0.8446646332740784,-25.357229232788086
85,23,local,local,1,-1.1009212732315063,-1.1009212732315063,0.0,-0.8446646332740784,-25.357229232788086
86,0,local,local,1,-0.5356119275093079,-0.5356119275093079,0.0,1.9908735752105713,-23.915403366088867
86,1,local,local,1,-0.7884748578071594,-0.7884748578071594,0.0,1.9908735752105713,-23.915403366088867
86,2,local,local,1,-0.7677715420722961,-0.7677715420722961,0.0,1.9908735752105713,-23.915403366088867
86,3,local,local,1,-0.7748597264289856,-0.7748597264289856,0.0,1.9908735752105713,-23.915403366088867
86,4,local,bs2,0,-1.4813904762268066,-1.0508958101272583,0.43049466609954834,1.9908735752105713,-23.915403366088867
86,5,local,local,1,-1.1873551607131958,-1.1873551607131958,0.0,1.9908735752105713,-23.915403366088867
86,6,local,local,1,-1.2161370515823364,-1.2161370515823364,0.0,1.9908735752105713,-23.915403366088867
86,7,local,local,1,-0.9151294231414795,-0.9151294231414795,0.0,1.9908735752105713,-23.915403366088867
86,8,local,bs2,0,-0.6409105062484741,-0.5233104825019836,0.11760002374649048,1.9908735752105713,-23.915403366088867
86,9,local,bs2,0,-1.1175193786621094,-0.8556479215621948,0.26187145709991455,1.9908735752105713,-23.915403366088867
86,10,local,local,1,-0.984073281288147,-0.984073281288147,0.0,1.9908735752105713,-23.915403366088867
86,11,local,local,1,-0.651418149471283,-0.651418149471283,0.0,1.9908735752105713,-23.915403366088867
86,12,local,bs2,0,-0.6777702569961548,-0.3152768015861511,0.36249345541000366,1.9908735752105713,-23.915403366088867
86,13,local,local,1,-0.2116801142692566,-0.2116801142692566,0.0,1.9908735752105713,-23.915403366088867
86,14,local,local,1,-0.227067232131958,-0.227067232131958,0.0,1.9908735752105713,-23.915403366088867
86,15,local,bs1,0,-0.7211601734161377,-0.5472326278686523,0.17392754554748535,1.9908735752105713,-23.915403366088867
86,16,local,bs1,0,-0.5685760974884033,-0.3312748074531555,0.2373012900352478,1.9908735752105713,-23.915403366088867
86,17,local,local,1,-0.1419050246477127,-0.1419050246477127,0.0,1.9908735752105713,-23.915403366088867
86,18,local,local,1,-0.19804450869560242,-0.19804450869560242,0.0,1.9908735752105713,-23.915403366088867
86,19,local,bs1,0,-0.650432288646698,-0.33022212982177734,0.32021015882492065,1.9908735752105713,-23.915403366088867
86,20,local,bs1,0,-1.304526686668396,-1.0923044681549072,0.21222221851348877,1.9908735752105713,-23.915403366088867
86,21,local,bs1,0,-1.1785311698913574,-0.9895254969596863,0.18900567293167114,1.9908735752105713,-23.915403366088867
86,22,local,local,1,-0.9806325435638428,-0.9806325435638428,0.0,1.9908735752105713,-23.915403366088867
86,23,local,bs2,0,-0.9719104766845703,-0.8763195276260376,0.09559094905853271,1.9908735752105713,-23.915403366088867
87,0,local,bs1,0,-0.6231051087379456,-0.5342188477516174,0.08888626098632812,3.315617799758911,-22.8088436126709
87,1,local,bs2,0,-0.40066683292388916,-0.23052679002285004,0.17014004290103912,3.315617799758911,-22.8088436126709
87,2,local,local,1,-0.31780755519866943,-0.31780755519866943,0.0,3.315617799758911,-22.8088436126709
87,3,local,local,1,-0.65919429063797,-0.65919429063797,0.0,3.315617799758911,-22.8088436126709
87,4,local,bs2,0,-1.2850780487060547,-1.0575966835021973,0.22748136520385742,3.315617799758911,-22.8088436126709
87,5,local,local,1,-1.2319400310516357,-1.2319400310516357,0.0,3.315617799758911,-22.8088436126709
87,6,local,local,1,-1.1352773904800415,-1.1352773904800415,0.0,3.315617799758911,-22.8088436126709
87,7,local,local,1,-0.921357274055481,-0.921357274055481,0.0,3.315617799758911,-22.8088436126709
87,8,local,local,1,-0.5632696151733398,-0.5632696151733398,0.0,3.315617799758911,-22.8088436126709
87,9,local,local,1,-0.6005964875221252,-0.6005964875221252,0.0,3.315617799758911,-22.8088436126709
87,10,local,bs2,0,-0.7363541126251221,-0.5672904253005981,0.16906368732452393,3.315617799758911,-22.8088436126709
87,11,local,bs2,0,-0.7293181419372559,-0.5748394727706909,0.15447866916656494,3.315617799758911,-22.8088436126709
87,12,local,bs2,0,-0.6942132711410522,-0.4007694721221924,0.29344379901885986,3.315617799758911,-22.8088436126709
87,13,local,local,1,-0.22525520622730255,-0.22525520622730255,0.0,3.315617799758911,-22.8088436126709
87,14,local,local,1,-0.2482876479625702,-0.2482876479625702,0.0,3.315617799758911,-22.8088436126709
87,15,local,bs2,0,-0.8127384781837463,-0.5706921815872192,0.2420462965965271,3.315617799758911,-22.8088436126709
87,16,local,bs2,0,-0.8227348923683167,-0.5341076254844666,0.2886272668838501,3.315617799758911,-22.8088436126709
87,17,local,bs2,0,-0.8799434900283813,-0.6793157458305359,0.20062774419784546,3.315617799758911,-22.8088436126709
87,18,local,bs2,0,-0.5908266305923462,-0.4144079387187958,0.17641869187355042,3.315617799758911,-22.8088436126709
87,19,local,bs2,0,-0.6870449185371399,-0.46404528617858887,0.22299963235855103,3.315617799758911,-22.8088436126709
87,20,local,local,1,-1.1496840715408325,-1.1496840715408325,0.0,3.315617799758911,-22.8088436126709
87,21,local,bs1,0,-1.1346638202667236,-1.0371826887130737,0.0974811315536499,3.315617799758911,-22.8088436126709
87,22,local,local,1,-1.1607822179794312,-1.1607822179794312,0.0,3.315617799758911,-22.8088436126709
87,23,local,bs2,0,-0.8675588369369507,-0.7034088969230652,0.1641499400138855,3.315617799758911,-22.8088436126709
88,0,local,bs1,0,-0.7748443484306335,-0.5729367136955261,0.20190763473510742,4.297176361083984,-21.331331253051758
88,1,local,bs1,0,-0.4701540470123291,-0.2751576006412506,0.1949964463710785,4.297176361083984,-21.331331253051758
88,2,local,bs1,0,-0.3834594488143921,-0.23926964402198792,0.14418980479240417,4.297176361083984,-21.331331253051758
