block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_active_rate,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
17,51,54,3,dispatch_decision_block,0.03356057032942772,0.018704235553741455,0.0877465233206749,0.003836984047666192,1.0130984783172607,0.11734131723642349,1.5745676755905151,0.7137892246246338,-1.0285561084747314,0.4812149703502655,0.9865351915359497,-1.432782769203186,1.0130984783172607,0.11734131723642349,1.5745676755905151,0.7137892246246338,0.022421903908252716,1.0626367330551147,4.148288726806641,-3.3549187183380127,0.28999999165534973,0.7200000286102295,0.6779661178588867,0.7804877758026123,1.073683738708496,0.5794270634651184,3.4146883487701416,0.14834018051624298,1.0488409996032715,0.07368364930152893,0.5794270634651184,3
18,54,57,3,dispatch_decision_block,0.03061911091208458,0.019114209339022636,0.0942290648818016,0.0012603652430698276,1.0066975355148315,0.12985451519489288,1.7872694730758667,0.7479968667030334,-1.039790153503418,0.4381248354911804,0.7595255970954895,-1.3995848894119263,1.0066975355148315,0.12985451519489288,1.7872694730758667,0.7479968667030334,0.028329139575362206,1.068923830986023,3.881317138671875,-3.012960433959961,0.25999999046325684,0.6700000166893005,0.6440678238868713,0.707317054271698,1.0451337099075317,0.4409772455692291,2.9520606994628906,0.15218082070350647,1.0736855268478394,0.04513360559940338,0.4409772455692291,3
19,57,60,3,dispatch_decision_block,0.0453430600464344,0.01657288521528244,0.09407350420951843,0.01595488004386425,0.9971514940261841,0.11582767218351364,1.2876187562942505,0.4978380501270294,-1.0540412664413452,0.40166041254997253,0.18522009253501892,-1.434707522392273,0.9971514940261841,0.11582767218351364,1.2876187562942505,0.4978380501270294,-0.011056346818804741,0.9707781672477722,1.9429442882537842,-3.2038824558258057,0.28999999165534973,0.6600000262260437,0.5423728823661804,0.8292682766914368,1.140729308128357,0.641741931438446,4.273948669433594,0.10590086132287979,0.9184525609016418,0.14072924852371216,0.641741931438446,3
20,60,63,3,dispatch_decision_block,0.046974148601293564,0.01717996411025524,0.09183161705732346,0.017272770404815674,1.0016186237335205,0.09654226899147034,1.4480921030044556,0.7510550022125244,-1.0455678701400757,0.3953164219856262,0.5299531817436218,-1.352985143661499,1.0016186237335205,0.09654226899147034,1.4480921030044556,0.7510550022125244,0.007089853286743164,1.0045901536941528,3.100672721862793,-2.9412052631378174,0.27000001072883606,0.8199999928474426,0.8135592937469482,0.8292682766914368,1.102212905883789,0.5534552335739136,3.219424247741699,0.1371077299118042,0.9889367818832397,0.10221296548843384,0.5534552335739136,3
21,63,66,3,dispatch_decision_block,0.03487589210271835,0.021380696445703506,0.08421226590871811,1.067334807203224e-07,0.994627058506012,0.10064486414194107,1.2101846933364868,0.6440272927284241,-1.055588722229004,0.3822668194770813,0.40615278482437134,-1.3539336919784546,0.994627058506012,0.10064486414194107,1.2101846933364868,0.6440272927284241,-0.029134435579180717,0.9851635098457336,2.5733988285064697,-2.934213876724243,0.23999999463558197,0.7699999809265137,0.7118644118309021,0.8536585569381714,1.092442512512207,0.5329209566116333,3.0782155990600586,0.09122354537248611,0.9489509463310242,0.09244243800640106,0.5329209566116333,3
22,66,69,3,dispatch_decision_block,0.033878497779369354,0.020504359155893326,0.07577666640281677,1.067334807203224e-07,0.9965627789497375,0.09762579202651978,1.4114383459091187,0.7065831422805786,-1.0486100912094116,0.4398435950279236,0.5418901443481445,-1.3726177215576172,0.9965627789497375,0.09762579202651978,1.4114383459091187,0.7065831422805786,0.015565190464258194,1.0105870962142944,3.0651450157165527,-2.998509645462036,0.27000001072883606,0.7699999809265137,0.7457627058029175,0.8048780560493469,1.136471152305603,0.7103930115699768,6.019002437591553,0.14625562727451324,1.0019952058792114,0.13647113740444183,0.7103930115699768,3
23,69,72,3,dispatch_decision_block,0.04921870306134224,0.01124134287238121,0.07825567573308945,0.02579602785408497,1.0102739334106445,0.08258142322301865,1.2742036581039429,0.6528971791267395,-1.032282829284668,0.4311274290084839,0.421158105134964,-1.4393528699874878,1.0102739334106445,0.08258142322301865,1.2742036581039429,0.6528971791267395,-0.006349301431328058,1.0071552991867065,2.629645824432373,-2.914527416229248,0.2800000011920929,0.6399999856948853,0.5932203531265259,0.707317054271698,1.1264774799346924,0.6257115006446838,4.113604545593262,0.1137440875172615,0.9853561520576477,0.12647739052772522,0.6257115006446838,3
0,0,3,3,dispatch_decision_block,0.042899444699287415,0.0180983766913414,0.0969494879245758,0.0166266318410635,0.9931947588920593,0.07004866003990173,1.1823530197143555,0.7233596444129944,-1.1673147678375244,0.3895089328289032,0.45602068305015564,-1.4597985744476318,0.9931947588920593,0.07004866003990173,1.1823530197143555,0.7233596444129944,-0.01076815091073513,0.986703634262085,2.86226487159729,-2.643872022628784,0.25,0.7799999713897705,0.7446808218955994,0.8113207817077637,0.9707213044166565,0.6339530348777771,4.654914855957031,0.1164839044213295,1.0042356252670288,-0.029278773814439774,0.6339530348777771,4
1,3,6,3,dispatch_decision_block,0.029002809897065163,0.018573593348264694,0.086778923869133,0.0009724068804644048,0.9903876781463623,0.11306646466255188,1.3596696853637695,0.6025356650352478,-1.1758131980895996,0.3897397518157959,0.3336302638053894,-1.5454659461975098,0.9903876781463623,0.11306646466255188,1.3596696853637695,0.6025356650352478,-0.0008045578142628074,0.9922206401824951,2.395139694213867,-2.5994338989257812,0.25,0.7900000214576721,0.7872340679168701,0.7924528121948242,1.0463367700576782,0.5794079303741455,4.18717622756958,0.12782897055149078,1.0072277784347534,0.046336788684129715,0.5794079303741455,4
2,6,9,3,dispatch_decision_block,0.032081473618745804,0.02016853541135788,0.096795953810215,0.0024856403470039368,0.9961022734642029,0.09346932172775269,1.2911782264709473,0.708393931388855,-1.1641807556152344,0.4212213456630707,0.6064786911010742,-1.5123586654663086,0.9961022734642029,0.09346932172775269,1.2911782264709473,0.708393931388855,0.007791905198246241,0.9849043488502502,3.42181396484375,-2.461947202682495,0.23000000417232513,0.7400000095367432,0.6808510422706604,0.7924528121948242,0.9900891780853271,0.4673088788986206,2.7465686798095703,0.13588283956050873,1.0136445760726929,-0.009910786524415016,0.4673088788986206,4
3,9,12,3,dispatch_decision_block,0.04687182605266571,0.015648137778043747,0.10781579464673996,0.014407590962946415,0.9725341200828552,0.0928012952208519,1.262009620666504,0.6988281011581421,-1.197402834892273,0.3230089843273163,-0.0490790531039238,-1.5077807903289795,0.9725341200828552,0.0928012952208519,1.262009620666504,0.6988281011581421,-0.042089689522981644,0.912656843662262,2.3954713344573975,-2.4993536472320557,0.2199999988079071,0.7099999785423279,0.5957446694374084,0.8113207817077637,1.0132880210876465,0.5658887028694153,3.9293527603149414,0.07303880155086517,0.9060959219932556,0.013287966139614582,0.5658887028694153,4
4,12,15,3,dispatch_decision_block,0.04949358105659485,0.01880026049911976,0.09773670136928558,0.019210943952202797,0.9982051253318787,0.08940439671278,1.4831452369689941,0.7367435097694397,-1.1613200902938843,0.4184412956237793,0.3083863854408264,-1.4879262447357178,0.9982051253318787,0.08940439671278,1.4831452369689941,0.7367435097694397,0.017352042719721794,1.0356959104537964,3.5904290676116943,-2.5874593257904053,0.25999999046325684,0.75,0.7021276354789734,0.7924528121948242,0.994671106338501,0.5578365921974182,4.507297515869141,0.15007218718528748,1.0745562314987183,-0.005328862462192774,0.5578365921974182,4
5,15,18,3,dispatch_decision_block,0.04001377150416374,0.02279001660645008,0.11680072546005249,0.004085085354745388,1.009863018989563,0.06358605623245239,1.3268640041351318,0.8648722767829895,-1.1480927467346191,0.3798549175262451,0.17937572300434113,-1.4527593851089478,1.009863018989563,0.06358605623245239,1.3268640041351318,0.8648722767829895,-0.0004388904490042478,0.9920375347137451,2.4450275897979736,-2.5744709968566895,0.25,0.7699999809265137,0.7446808218955994,0.7924528121948242,1.086815595626831,0.6728825569152832,4.074702739715576,0.12891556322574615,1.0061426162719727,0.08681563287973404,0.6728825569152832,4
6,18,21,3,dispatch_decision_block,0.03330274671316147,0.023268800228834152,0.10464326292276382,6.568696164777066e-08,1.0249221324920654,0.09118447452783585,1.3430744409561157,0.7130613923072815,-1.130079984664917,0.43544065952301025,0.7078619003295898,-1.4955724477767944,1.0249221324920654,0.09118447452783585,1.3430744409561157,0.7130613923072815,0.016044478863477707,1.0295597314834595,2.818300247192383,-2.6089932918548584,0.25999999046325684,0.75,0.7021276354789734,0.7924528121948242,1.0181318521499634,0.9315422177314758,8.479310035705566,0.15125194191932678,1.0575348138809204,0.018131887540221214,0.9315422177314758,4
7,21,24,3,dispatch_decision_block,0.04510403051972389,0.014878437854349613,0.08582448959350586,0.011754946783185005,0.9909092783927917,0.07216452807188034,1.1791809797286987,0.7326422929763794,-1.1704442501068115,0.382988840341568,0.47220680117607117,-1.4758542776107788,0.9909092783927917,0.07216452807188034,1.1791809797286987,0.7326422929763794,-0.023556791245937347,0.9748057723045349,2.944385051727295,-2.629533290863037,0.23000000417232513,0.800000011920929,0.7872340679168701,0.8113207817077637,0.9876453280448914,0.5079994201660156,2.6778390407562256,0.10439315438270569,0.9905737042427063,-0.012354659847915173,0.5079994201660156,4
8,24,27,3,dispatch_decision_block,0.04615645483136177,0.016897052526474,0.09976755082607269,0.015856806188821793,0.9744679927825928,0.10749731957912445,1.2447177171707153,0.6712978482246399,-1.1959927082061768,0.3429167866706848,0.429027259349823,-1.514180064201355,0.9744679927825928,0.10749731957912445,1.2447177171707153,0.6712978482246399,-0.0392172634601593,0.9108132123947144,2.265331745147705,-2.5411806106567383,0.2199999988079071,0.7400000095367432,0.6595744490623474,0.8113207817077637,1.00181245803833,0.554292619228363,3.655818223953247,0.07358337193727493,0.9029322862625122,0.0018123554764315486,0.554292619228363,4
9,27,30,3,dispatch_decision_block,0.0344131663441658,0.022896571084856987,0.1138448715209961,0.0002970338973682374,1.0056731700897217,0.09720302373170853,1.4310652017593384,0.7995152473449707,-1.1506088972091675,0.4581562578678131,0.8458256721496582,-1.5027791261672974,1.0056731700897217,0.09720302373170853,1.4310652017593384,0.7995152473449707,0.022255687043070793,1.0721293687820435,3.2972934246063232,-2.712172031402588,0.23999999463558197,0.6399999856948853,0.5531914830207825,0.7169811129570007,0.9887071847915649,0.3822067677974701,2.822354793548584,0.1506425142288208,1.101159691810608,-0.0112927770242095,0.3822067677974701,4
10,30,33,3,dispatch_decision_block,0.033722177147865295,0.023265941068530083,0.11420293897390366,0.0007719796849414706,0.9933812022209167,0.05797410383820534,1.1893577575683594,0.8275002241134644,-1.165717363357544,0.39770588278770447,0.34747549891471863,-1.4831061363220215,0.9933812022209167,0.05797410383820534,1.1893577575683594,0.8275002241134644,-0.009620266035199165,0.9880438446998596,2.754373073577881,-2.5495173931121826,0.25999999046325684,0.7900000214576721,0.7446808218955994,0.8301886916160583,0.9630770683288574,0.5176343321800232,3.6963226795196533,0.11969251930713654,1.0045968294143677,-0.036922894418239594,0.5176343321800232,4
11,33,36,3,dispatch_decision_block,0.04702354967594147,0.013629747554659843,0.09149223566055298,0.020376106724143028,1.0043647289276123,0.1092342734336853,1.4259060621261597,0.6502785086631775,-1.1551741361618042,0.4446421265602112,0.5496593713760376,-1.4549131393432617,1.0043647289276123,0.1092342734336853,1.4259060621261597,0.6502785086631775,0.02451937645673752,1.0677250623703003,3.2184393405914307,-2.7147481441497803,0.25999999046325684,0.7200000286102295,0.6170212626457214,0.8113207817077637,1.0091772079467773,0.5799185037612915,3.64241886138916,0.16235235333442688,1.1093422174453735,0.009177151136100292,0.5799185037612915,4
12,36,39,3,dispatch_decision_block,0.04630542919039726,0.018362298607826233,0.09802810102701187,0.01724456064403057,1.0240797996520996,0.08353739231824875,1.3006250858306885,0.8197290897369385,-1.1293973922729492,0.44692298769950867,0.7240725755691528,-1.51279878616333,1.0240797996520996,0.08353739231824875,1.3006250858306885,0.8197290897369385,0.03113553114235401,1.0777932405471802,3.676917791366577,-2.597548484802246,0.25999999046325684,0.7200000286102295,0.6808510422706604,0.7547169923782349,1.1824727058410645,1.0037918090820312,7.19025993347168,0.16346421837806702,1.1090482473373413,0.18247278034687042,1.0037918090820312,4
13,39,42,3,dispatch_decision_block,0.03155370056629181,0.019258223474025726,0.10341985523700714,0.0005180213483981788,0.9843199253082275,0.10539164394140244,1.2099313735961914,0.45896539092063904,-1.1866810321807861,0.3047885298728943,0.14339210093021393,-1.4728329181671143,0.9843199253082275,0.10539164394140244,1.2099313735961914,0.45896539092063904,-0.04465921223163605,0.9198991656303406,2.5208799839019775,-2.672926902770996,0.23999999463558197,0.800000011920929,0.8085106611251831,0.7924528121948242,1.0433902740478516,0.7292673587799072,5.866225719451904,0.07722046971321106,0.9214357733726501,0.043390244245529175,0.7292673587799072,4
14,42,45,3,dispatch_decision_block,0.035486117005348206,0.02120603248476982,0.11188240349292755,0.00485245231539011,1.0118619203567505,0.07610353827476501,1.2831244468688965,0.725698709487915,-1.1422441005706787,0.4526665210723877,0.6351239085197449,-1.525829792022705,1.0118619203567505,0.07610353827476501,1.2831244468688965,0.725698709487915,0.017819462344050407,1.0523802042007446,3.479356527328491,-2.6003406047821045,0.25999999046325684,0.6299999952316284,0.6170212626457214,0.6415094137191772,0.9900273084640503,0.47514742612838745,3.4010488986968994,0.14669491350650787,1.0905673503875732,-0.009972657077014446,0.47514742612838745,4
15,45,48,3,dispatch_decision_block,0.04727482423186302,0.014705472625792027,0.08090034127235413,0.01746819168329239,1.0039749145507812,0.0633695051074028,1.1918768882751465,0.8252476453781128,-1.1549729108810425,0.376417338848114,0.2717428505420685,-1.462902545928955,1.0039749145507812,0.0633695051074028,1.1918768882751465,0.8252476453781128,-0.011765260249376297,0.9901885986328125,2.753483295440674,-2.59244966506958,0.25,0.8299999833106995,0.7659574747085571,0.8867924809455872,1.012539267539978,0.6877533793449402,3.5652823448181152,0.10990361869335175,1.0032482147216797,0.012539357878267765,0.6877533793449402,4
16,48,51,3,dispatch_decision_block,0.051928337663412094,0.0206478051841259,0.10427850484848022,0.013845745474100113,1.027595043182373,0.07441675662994385,1.4380170106887817,0.8800914883613586,-1.1243335008621216,0.4499790072441101,0.5915542244911194,-1.470849633216858,1.027595043182373,0.07441675662994385,1.4380170106887817,0.8800914883613586,0.026811862364411354,1.0678069591522217,3.390171766281128,-2.621713638305664,0.25999999046325684,0.8199999928474426,0.7659574747085571,0.8679245114326477,1.0217481851577759,0.6233662366867065,3.642939329147339,0.16315212845802307,1.1069890260696411,0.021748220548033714,0.6233662366867065,4
17,51,54,3,dispatch_decision_block,0.04294076934456825,0.024159269407391548,0.11153814941644669,0.00432443106546998,1.0095711946487427,0.10107962042093277,1.3838907480239868,0.7899225950241089,-1.146821141242981,0.46072158217430115,0.7886568903923035,-1.519127368927002,1.0095711946487427,0.10107962042093277,1.3838907480239868,0.7899225950241089,0.01435124408453703,1.0545252561569214,3.1885995864868164,-2.7840688228607178,0.27000001072883606,0.7900000214576721,0.7446808218955994,0.8301886916160583,0.9960994720458984,0.5830962657928467,3.3665425777435303,0.14791905879974365,1.0848616361618042,-0.003900508861988783,0.5830962657928467,4
18,54,57,3,dispatch_decision_block,0.03647766262292862,0.02465519681572914,0.09668309986591339,0.0029293110128492117,1.0165126323699951,0.135939821600914,1.6532191038131714,0.606644332408905,-1.1405948400497437,0.4882063567638397,0.7663808465003967,-1.5143719911575317,1.0165126323699951,0.135939821600914,1.6532191038131714,0.606644332408905,0.044087328016757965,1.105085849761963,3.2419188022613525,-2.4931445121765137,0.25999999046325684,0.7400000095367432,0.7659574747085571,0.7169811129570007,1.0193241834640503,0.4930613040924072,2.8802285194396973,0.18325041234493256,1.1498377323150635,0.01932424120604992,0.4930613040924072,4
19,57,60,3,dispatch_decision_block,0.043851424008607864,0.0140326377004385,0.07912486791610718,0.01627369597554207,0.969524085521698,0.11865787953138351,1.2378770112991333,0.5012654066085815,-1.2071017026901245,0.28504160046577454,-0.18132992088794708,-1.5055829286575317,0.969524085521698,0.11865787953138351,1.2378770112991333,0.5012654066085815,-0.05867203325033188,0.8662538528442383,1.6897194385528564,-2.62630295753479,0.23000000417232513,0.7799999713897705,0.8085106611251831,0.7547169923782349,1.1379998922348022,0.8604002594947815,7.339025020599365,0.06164747104048729,0.8518871665000916,0.13799993693828583,0.8604002594947815,4
20,60,63,3,dispatch_decision_block,0.0499146468937397,0.01959138549864292,0.1106828972697258,0.01246642880141735,0.9938804507255554,0.07481808960437775,1.221713900566101,0.735724151134491,-1.1650465726852417,0.4218078553676605,0.43299755454063416,-1.4987409114837646,0.9938804507255554,0.07481808960437775,1.221713900566101,0.735724151134491,0.008392181247472763,1.0253512859344482,3.0644991397857666,-2.4994442462921143,0.25999999046325684,0.7200000286102295,0.6808510422706604,0.7547169923782349,0.9747338891029358,0.49535080790519714,3.3959288597106934,0.137375146150589,1.0547926425933838,-0.025266172364354134,0.49535080790519714,4
21,63,66,3,dispatch_decision_block,0.0412435345351696,0.025291645899415016,0.11390237510204315,4.551209542569268e-08,1.0009512901306152,0.09863846749067307,1.217844009399414,0.6997243762016296,-1.1605432033538818,0.40356776118278503,0.5493695139884949,-1.4778411388397217,1.0009512901306152,0.09863846749067307,1.217844009399414,0.6997243762016296,-0.02133416198194027,1.0015406608581543,3.0965189933776855,-2.7168478965759277,0.25999999046325684,0.6499999761581421,0.5957446694374084,0.698113203048706,1.0379589796066284,0.5683243274688721,3.994203567504883,0.10182742774486542,1.006211757659912,0.03795894607901573,0.5683243274688721,4
22,66,69,3,dispatch_decision_block,0.04019181430339813,0.024268964305520058,0.11923078447580338,4.551209542569268e-08,1.0142000913619995,0.12089323997497559,1.5544772148132324,0.7605307102203369,-1.1406915187835693,0.49634867906570435,0.7020575404167175,-1.5290364027023315,1.0142000913619995,0.12089323997497559,1.5544772148132324,0.7605307102203369,0.04382097348570824,1.1189229488372803,3.628387451171875,-2.518557548522949,0.25,0.800000011920929,0.7234042286872864,0.8679245114326477,0.948548436164856,0.46354562044143677,2.648977279663086,0.18248537182807922,1.1720869541168213,-0.051451586186885834,0.46354562044143677,4
23,69,72,3,dispatch_decision_block,0.05274670943617821,0.014439931139349937,0.09365637600421906,0.024264004081487656,0.9895227551460266,0.07969828695058823,1.3132086992263794,0.7109088897705078,-1.1722005605697632,0.3960781395435333,0.27282238006591797,-1.5346715450286865,0.9895227551460266,0.07969828695058823,1.3132086992263794,0.7109088897705078,-0.011455836705863476,0.9582112431526184,2.314995765686035,-2.6301987171173096,0.25999999046325684,0.7799999713897705,0.7446808218955994,0.8113207817077637,1.0094542503356934,0.5385146141052246,3.055840492248535,0.1145482063293457,0.9634432792663574,0.00945432297885418,0.5385146141052246,4
